gene_name	biotype	mat	pat
LINC02883	lncRNA	True	True
KLHL25	protein_coding	True	True
MIR1276	miRNA	True	True
RNU6-231P	pseudogene	True	True
MIR548AP	miRNA	True	True
LOC105370952	lncRNA	True	True
LOC105370953	lncRNA	True	True
AGBL1	protein_coding	True	True
LINC01584	lncRNA	True	True
RNA5SP400	pseudogene	True	True
LOC124900360	pseudogene	True	True
AGBL1-AS1	lncRNA	True	True
LOC105370954	lncRNA	True	True
LOC102724452	lncRNA	True	True
LOC105370955	lncRNA	True	True
LOC107984735	lncRNA	True	True
LOC105370956	lncRNA	True	True
LOC102724465	lncRNA	True	True
RNU6-185P	pseudogene	True	True
LINC00052	lncRNA	True	True
LOC124903579	lncRNA	True	True
LOC124903580	lncRNA	True	True
NTRK3	protein_coding	True	True
MIR11181	miRNA	True	True
MED28P6	pseudogene	True	True
NTRK3-AS1	lncRNA	True	True
LOC105370957	lncRNA	True	True
LOC105370958	lncRNA	True	True
LOC105370959	lncRNA	True	True
MRPL46	protein_coding	True	True
MRPS11	protein_coding	True	True
DET1	protein_coding	True	True
LOC124903547	lncRNA	True	True
LINC01586	lncRNA	True	True
AEN	protein_coding	True	True
MIR1179	miRNA	True	True
MIR7-2	miRNA	True	True
MIR3529	miRNA	True	True
ISG20	protein_coding	True	True
LOC105370960	lncRNA	True	True
ACAN	protein_coding	True	True
HAPLN3	protein_coding	True	True
MFGE8	protein_coding	True	True
LOC124903572	pseudogene	True	True
KRT18P47	pseudogene	True	True
LOC100129942	pseudogene	True	True
CARMAL	lncRNA	True	True
LOC124903573	protein_coding	True	True
ABHD2	protein_coding	True	True
RNU7-195P	pseudogene	True	True
HMGB1P8	pseudogene	True	True
LOC124903574	pseudogene	True	True
RLBP1	protein_coding	True	True
FANCI	protein_coding	True	True
LOC124903548	lncRNA	True	True
POLG	protein_coding	True	True
MIR6766	miRNA	True	True
TRR-TCG1-1	tRNA	True	True
LOC124903549	lncRNA	True	True
MIR9-3HG	lncRNA	True	True
MIR9-3	miRNA	True	True
LOC107984777	lncRNA	True	True
LOC105371031	lncRNA	True	True
LOC105370964	lncRNA	True	True
LOC112268153	lncRNA	True	True
RHCG	protein_coding	True	True
LINC00928	lncRNA	True	True
TICRR	protein_coding	True	True
KIF7	protein_coding	True	True
PLIN1	protein_coding	True	True
PEX11A	protein_coding	True	True
RPL36AP43	pseudogene	True	True
WDR93	protein_coding	True	True
RNU6-132P	pseudogene	True	True
MESP1	protein_coding	True	True
MRPL15P1	pseudogene	True	True
LOC124903550	lncRNA	True	True
MESP2	protein_coding	True	True
ANPEP	protein_coding	True	True
LOC124903551	lncRNA	True	True
AP3S2	protein_coding	True	True
ARPIN-AP3S2	protein_coding	True	True
LOC124903552	lncRNA	True	True
MIR5094	miRNA	True	True
LOC100631255	pseudogene	True	True
MIR5009	miRNA	True	True
RNU6-1111P	pseudogene	True	True
ARPIN	protein_coding	True	True
RNU7-111P	pseudogene	True	True
LOC100421368	pseudogene	True	True
ZNF710	protein_coding	True	True
MIR3174	miRNA	True	True
ZNF710-AS1	lncRNA	True	True
IDH2	protein_coding	True	True
IDH2-DT	lncRNA	True	True
RN7SL346P	pseudogene	True	True
SEMA4B	protein_coding	True	True
RPS12P26	pseudogene	True	True
CIB1	protein_coding	True	True
GDPGP1	protein_coding	True	True
TTLL13	protein_coding	True	True
NGRN	protein_coding	True	True
LOC124903553	transcribed_pseudogene	True	True
NIFKP5	pseudogene	True	True
GOLGA2P8	pseudogene	True	True
RN7SL736P	pseudogene	True	True
GABARAPL3	transcribed_pseudogene	True	True
ZNF774	protein_coding	True	True
NDUFA3P4	pseudogene	True	True
IQGAP1	protein_coding	True	True
CRTC3	protein_coding	True	True
LOC124903555	lncRNA	True	True
LOC124903554	lncRNA	True	True
CRTC3-AS1	lncRNA	True	True
HSPE1P3	pseudogene	True	True
LINC01585	lncRNA	True	True
BLM	protein_coding	True	True
LOC124903590	snoRNA	True	True
LOC105370969	lncRNA	True	True
RN7SL363P	pseudogene	True	True
FURIN	protein_coding	True	True
FES	protein_coding	True	True
MAN2A2	protein_coding	True	True
HDDC3	protein_coding	True	True
UNC45A	protein_coding	True	True
RCCD1-AS1	lncRNA	True	True
RCCD1	protein_coding	True	True
PRC1	protein_coding	True	True
PRC1-AS1	lncRNA	True	True
LOC124903556	lncRNA	True	True
VPS33B	protein_coding	True	True
LOC105370970	lncRNA	True	True
VPS33B-DT	lncRNA	True	True
LOC390638	pseudogene	True	True
SV2B	protein_coding	True	True
LOC105370972	lncRNA	True	True
LOC107984778	lncRNA	True	True
CRAT37	lncRNA	True	True
LOC105370973	lncRNA	True	True
TRY-GTA12-1	pseudogene	True	True
THRAP3P2	pseudogene	True	True
LOC105370974	lncRNA	True	True
LOC124903608	pseudogene	True	True
SLCO3A1	protein_coding	True	True
LOC124903557	lncRNA	True	True
LOC107987227	lncRNA	True	True
DUXAP6	pseudogene	True	True
NPM1P5	pseudogene	True	True
ST8SIA2	protein_coding	True	True
LOC124903615	pseudogene	True	True
ENO1P2	pseudogene	True	True
LOC104613533	lncRNA	True	True
C15orf32	lncRNA	True	True
LINC00930	lncRNA	True	True
FAM174B	protein_coding	True	True
LOC124903559	lncRNA	True	True
HMGN1P38	pseudogene	True	True
RPL31P6	pseudogene	True	True
H2AZ2P1	pseudogene	True	True
LOC100652792	pseudogene	True	True
LOC101926994	lncRNA	True	True
ASB9P1	transcribed_pseudogene	True	True
LOC124903558	lncRNA	True	True
CHASERR	lncRNA	True	True
CHD2	protein_coding	True	True
MIR3175	miRNA	True	True
RGMA	protein_coding	True	True
YBX2P2	pseudogene	True	True
LOC101927025	lncRNA	True	True
LOC105370980	transcribed_pseudogene	True	True
LOC105370982	lncRNA	True	True
SEPHS1P2	pseudogene	True	True
LOC124900612	lncRNA	True	True
LOC107983974	lncRNA	True	True
LINC02207	lncRNA	True	True
LINC01579	lncRNA	True	True
LINC01580	lncRNA	True	True
LINC01581	lncRNA	True	True
LOC105371032	pseudogene	True	True
LOC105369203	lncRNA	True	True
H3P40	pseudogene	True	True
LOC105370984	lncRNA	True	True
MCTP2	protein_coding	True	True
RPL26P5	pseudogene	True	True
LINC02852	lncRNA	True	True
LOC105370986	lncRNA	True	True
LOC105370987	lncRNA	True	True
LOC105370988	lncRNA	True	True
LOC440311	transcribed_pseudogene	True	True
LOC105370989	lncRNA	True	True
LOC105370991	lncRNA	True	True
LOC124903581	lncRNA	True	True
LOC105370990	lncRNA	True	True
LETR1	lncRNA	True	True
LINC00924	lncRNA	True	True
LOC105370993	lncRNA	True	True
LOC105370995	lncRNA	True	True
RNU2-3P	pseudogene	True	True
LOC124903582	lncRNA	True	True
LOC112268156	lncRNA	True	True
LOC105370998	lncRNA	True	True
LOC105369212	lncRNA	True	True
NR2F2-AS1	lncRNA	True	True
LOC124903583	misc_RNA	True	True
LOC105370997	lncRNA	True	True
LOC124903584	lncRNA	True	True
NR2F2	protein_coding	True	True
LOC101927263	lncRNA	True	True
TUBAP12	pseudogene	True	True
PGAM1P12	pseudogene	True	True
RPL31P55	pseudogene	True	True
RN7SKP254	pseudogene	True	True
LOC105371001	lncRNA	True	True
LOC105371002	lncRNA	True	True
FAM149B1P1	pseudogene	True	True
SPATA8-AS1	lncRNA	True	True
SPATA8	lncRNA	True	True
RN7SKP181	pseudogene	True	True
LOC105371004	lncRNA	True	True
LOC105371005	lncRNA	True	True
LINC02253	lncRNA	True	True
LOC105371006	lncRNA	True	True
RN7SL677P	pseudogene	True	True
LINC02254	lncRNA	True	True
RNA5SP401	pseudogene	True	True
LOC101927310	lncRNA	True	True
LOC105371007	lncRNA	True	True
LINC00923	lncRNA	True	True
LOC124903585	lncRNA	True	True
ARRDC4	protein_coding	True	True
LOC105371009	lncRNA	True	True
LINC02251	lncRNA	True	True
LOC124903587	pseudogene	True	True
RNU6-1186P	pseudogene	True	True
LINC01582	lncRNA	True	True
LOC105371010	lncRNA	True	True
LINC02351	lncRNA	True	True
FAM169B	transcribed_pseudogene	True	True
LOC100421087	pseudogene	True	True
IRAIN	lncRNA	True	True
IGF1R	protein_coding	True	True
LOC124903560	lncRNA	True	True
MIR4714	miRNA	True	True
LOC124903561	lncRNA	True	True
PGPEP1L	protein_coding	True	True
LUNAR1	lncRNA	True	True
SYNM-AS1	lncRNA	True	True
SYNM	protein_coding	True	True
TTC23	protein_coding	True	True
LRRC28	protein_coding	True	True
HSP90B2P	transcribed_pseudogene	True	True
HNRNPA1P62	pseudogene	True	True
LINC02244	lncRNA	True	True
LOC105371017	lncRNA	True	True
LOC124903562	lncRNA	True	True
LOC107984790	lncRNA	True	True
LOC105371019	lncRNA	True	True
RPL7P5	pseudogene	True	True
MEF2A	protein_coding	True	True
LYSMD4	protein_coding	True	True
LOC105371020	lncRNA	True	True
DNM1P46	transcribed_pseudogene	True	True
RN7SL484P	pseudogene	True	True
LOC124903563	lncRNA	True	True
LOC400464	transcribed_pseudogene	True	True
ADAMTS17	protein_coding	True	True
LOC105371022	lncRNA	True	True
RNA5SP402	pseudogene	True	True
SPATA41	lncRNA	True	True
LOC105371021	lncRNA	True	True
CERS3-AS1	lncRNA	True	True
CERS3	protein_coding	True	True
PRKXP1	transcribed_pseudogene	True	True
RNU6-322P	pseudogene	True	True
LOC102723335	lncRNA	True	True
RNU6-181P	pseudogene	True	True
LINS1	protein_coding	True	True
ASB7	protein_coding	True	True
LOC100419174	pseudogene	True	True
LOC105371024	lncRNA	True	True
LOC440313	lncRNA	True	True
PHF5HP	pseudogene	True	True
GCAWKR	lncRNA	True	True
LOC124903575	protein_coding	True	True
ALDH1A3	protein_coding	True	True
ALDH1A3-AS1	lncRNA	True	True
LRRK1	protein_coding	True	True
LOC105371026	lncRNA	True	True
LOC124903565	lncRNA	True	True
LOC124903564	lncRNA	True	True
CHSY1	protein_coding	True	True
LOC107984727	lncRNA	True	True
SELENOS	protein_coding	True	True
SNRPA1	protein_coding	True	True
SNRPA1-DT	lncRNA	True	True
PCSK6	protein_coding	True	True
LOC100507472	lncRNA	True	True
PCSK6-AS1	lncRNA	True	True
LOC124903566	protein_coding	True	True
LOC107987228	lncRNA	True	True
LOC124903567	lncRNA	True	True
SNRPCP18	pseudogene	True	True
LINC02348	lncRNA	True	True
TM2D3	protein_coding	True	True
RNU6-807P	pseudogene	True	True
TARS3	protein_coding	True	True
LOC124903609	snoRNA	True	True
UBE2Q2P13	transcribed_pseudogene	True	True
DNM1P47	pseudogene	True	True
RN7SL209P	pseudogene	True	True
GOLGA8VP	pseudogene	True	True
OR4F6	protein_coding	True	True
OR4F15	protein_coding	True	True
OR4F14P	pseudogene	True	True
OR4F13P	transcribed_pseudogene	True	True
LOC105376730	lncRNA	True	True
OR4F28P	pseudogene	True	True
WBP1LP5	pseudogene	True	True
OR4G2P	pseudogene	True	True
FAM138E	lncRNA	True	True
MIR1302-10	miRNA	True	True
WASH3P	transcribed_pseudogene	True	True
MIR6859-3	miRNA	True	True
DDX11L9	transcribed_pseudogene	True	True
DDX11L10	transcribed_pseudogene	True	True
WASH4P	pseudogene	True	True
MIR6859-4	miRNA	True	True
WASIR2	lncRNA	True	True
IL9RP3	pseudogene	True	True
POLR3K	protein_coding	True	True
SNRNP25	protein_coding	True	True
RHBDF1	protein_coding	True	True
LOC124903617	lncRNA	True	True
MPG	protein_coding	True	True
NPRL3	protein_coding	True	True
HBZ	protein_coding	True	True
LOC107983982	lncRNA	True	True
HBZP1	pseudogene	True	True
HBM	protein_coding	True	True
HBAP1	pseudogene	True	True
HBA2	protein_coding	True	True
HBA1	protein_coding	True	True
HBQ1	protein_coding	True	True
LUC7L	protein_coding	True	True
C4orf46P1	pseudogene	True	True
FAM234A	protein_coding	True	True
RGS11	protein_coding	True	True
ARHGDIG	protein_coding	True	True
PDIA2	protein_coding	True	True
AXIN1	protein_coding	True	True
MRPL28	protein_coding	True	True
PGAP6	protein_coding	True	True
LOC100134368	lncRNA	True	True
RPL23AP5	pseudogene	True	True
NME4	protein_coding	True	True
DECR2	protein_coding	True	True
RAB11FIP3	protein_coding	True	True
LOC107987417	lncRNA	True	True
LINC00235	lncRNA	True	True
CAPN15	protein_coding	True	True
MIR5587	miRNA	True	True
MIR3176	miRNA	True	True
PRR35	protein_coding	True	True
NHLRC4	protein_coding	True	True
PIGQ	protein_coding	True	True
RAB40C	protein_coding	True	True
LOC124903618	lncRNA	True	True
WFIKKN1	protein_coding	True	True
METTL26	protein_coding	True	True
TRG-CCC2-2	tRNA	True	True
LOC100287175	lncRNA	True	True
MCRIP2	protein_coding	True	True
LOC105371038	lncRNA	True	True
WDR90	protein_coding	True	True
RHOT2	protein_coding	True	True
RHBDL1	protein_coding	True	True
STUB1-DT	transcribed_pseudogene	True	True
STUB1	protein_coding	True	True
JMJD8	protein_coding	True	True
WDR24	protein_coding	True	True
FBXL16	protein_coding	True	True
METRN	protein_coding	True	True
ANTKMT	protein_coding	True	True
CCDC78	protein_coding	True	True
HAGHL	protein_coding	True	True
CIAO3	protein_coding	True	True
MSLN	protein_coding	True	True
MSLNL	pseudogene	True	True
MIR662	miRNA	True	True
RPUSD1	protein_coding	True	True
CHTF18	protein_coding	True	True
GNG13	protein_coding	True	True
LMF1	protein_coding	True	True
LOC124903619	protein_coding	True	True
LOC107984876	protein_coding	True	True
LMF1-AS1	lncRNA	True	True
LOC124903620	lncRNA	True	True
CEROX1	lncRNA	True	True
SOX8	protein_coding	True	True
SSTR5-AS1	lncRNA	True	True
SSTR5	protein_coding	True	True
C1QTNF8	protein_coding	True	True
LOC107984906	lncRNA	True	True
LOC105371042	lncRNA	True	True
CACNA1H	protein_coding	True	True
LOC124903622	lncRNA	True	True
LOC124903623	lncRNA	True	True
TPSG1	protein_coding	True	True
LOC124903621	protein_coding	True	True
TPSB2	protein_coding	True	True
TPSAB1	protein_coding	True	True
TPSD1	protein_coding	True	True
PRSS29P	pseudogene	True	True
TPSP1	pseudogene	True	True
TPSP2	pseudogene	True	True
LOC124903624	lncRNA	True	True
UBE2I	protein_coding	True	True
RPS20P2	pseudogene	True	True
BAIAP3	protein_coding	True	True
TSR3	protein_coding	True	True
GNPTG	protein_coding	True	True
UNKL	protein_coding	True	True
TJP1P1	pseudogene	True	True
LOC101929440	lncRNA	True	True
C16orf91	protein_coding	True	True
LOC105371044	lncRNA	True	True
PERCC1	protein_coding	True	True
CCDC154	protein_coding	True	True
CLCN7	protein_coding	True	True
RPS3AP2	pseudogene	True	True
PTX4	protein_coding	True	True
TELO2	protein_coding	True	True
IFT140	protein_coding	True	True
TMEM204	protein_coding	True	True
LOC105371046	lncRNA	True	True
CRAMP1	protein_coding	True	True
JPT2	protein_coding	True	True
MAPK8IP3	protein_coding	True	True
MAPK8IP3-AS1	lncRNA	True	True
MIR3177	miRNA	True	True
NME3	protein_coding	True	True
MRPS34	protein_coding	True	True
EME2	protein_coding	True	True
SPSB3	protein_coding	True	True
NUBP2	protein_coding	True	True
IGFALS	protein_coding	True	True
HAGH	protein_coding	True	True
FAHD1	protein_coding	True	True
MEIOB	protein_coding	True	True
LINC00254	lncRNA	True	True
LINC02124	lncRNA	True	True
HS3ST6	protein_coding	True	True
MSRB1	protein_coding	True	True
LOC124903625	lncRNA	True	True
RPL3L	protein_coding	True	True
NDUFB10	protein_coding	True	True
RPS2	protein_coding	True	True
SNORA10	snoRNA	True	True
SNORA64	snoRNA	True	True
SNHG9	lncRNA	True	True
SNORA78	snoRNA	True	True
RNF151	protein_coding	True	True
TBL3	protein_coding	True	True
NOXO1	protein_coding	True	True
GFER	protein_coding	True	True
SYNGR3	protein_coding	True	True
ZNF598	protein_coding	True	True
LOC124903626	lncRNA	True	True
RN7SL219P	pseudogene	True	True
NPW	protein_coding	True	True
SLC9A3R2	protein_coding	True	True
NTHL1	protein_coding	True	True
TSC2	protein_coding	True	True
PKD1	protein_coding	True	True
MIR1225	miRNA	True	True
PKD1-AS1	lncRNA	True	True
LOC100288162	lncRNA	True	True
MIR6511B1	miRNA	True	True
MIR4516	miRNA	True	True
MIR3180-5	miRNA	True	True
RAB26	protein_coding	True	True
SNHG19	lncRNA	True	True
SNORD60	snoRNA	True	True
TRAF7	protein_coding	True	True
CASKIN1	protein_coding	True	True
MLST8	protein_coding	True	True
BRICD5	protein_coding	True	True
PGP	protein_coding	True	True
E4F1	protein_coding	True	True
DNASE1L2	protein_coding	True	True
ECI1	protein_coding	True	True
LOC107984839	lncRNA	True	True
RNPS1	protein_coding	True	True
MIR3677HG	lncRNA	True	True
MIR3677	miRNA	True	True
MIR940	miRNA	True	True
MIR4717	miRNA	True	True
ABCA3	protein_coding	True	True
RPS16P7	pseudogene	True	True
ABCA17P	transcribed_pseudogene	True	True
CCNF	protein_coding	True	True
MIR6767	miRNA	True	True
LOC105371050	lncRNA	True	True
TEDC2	protein_coding	True	True
MIR6768	miRNA	True	True
TEDC2-AS1	lncRNA	True	True
NTN3	protein_coding	True	True
TBC1D24	protein_coding	True	True
ATP6V0C	protein_coding	True	True
AMDHD2	protein_coding	True	True
CEMP1	protein_coding	True	True
MIR3178	miRNA	True	True
PDPK1	protein_coding	True	True
FLJ42627	lncRNA	True	True
LOC652276	transcribed_pseudogene	True	True
PDPK2P	pseudogene	True	True
ERVK13-1	lncRNA	True	True
LOC124903627	lncRNA	True	True
KCTD5	protein_coding	True	True
PRSS27	protein_coding	True	True
SRRM2-AS1	lncRNA	True	True
SRRM2	protein_coding	True	True
ELOB	protein_coding	True	True
PRSS33	protein_coding	True	True
SNORA3C	snoRNA	True	True
PRSS41	protein_coding	True	True
PRSS21	protein_coding	True	True
EIF1P4	pseudogene	True	True
ZG16B	protein_coding	True	True
LOC124903628	lncRNA	True	True
PRSS30P	transcribed_pseudogene	True	True
PRSS22	protein_coding	True	True
LOC101929566	lncRNA	True	True
FLYWCH2	protein_coding	True	True
FLYWCH1	protein_coding	True	True
RPL23AP86	pseudogene	True	True
LOC105371055	lncRNA	True	True
KREMEN2	protein_coding	True	True
PAQR4	protein_coding	True	True
PKMYT1	protein_coding	True	True
GREP1	protein_coding	True	True
CLDN9	protein_coding	True	True
CLDN6	protein_coding	True	True
TNFRSF12A	protein_coding	True	True
HCFC1R1	protein_coding	True	True
THOC6	protein_coding	True	True
BICDL2	protein_coding	True	True
LOC100128770	lncRNA	True	True
MMP25	protein_coding	True	True
MMP25-AS1	lncRNA	True	True
LOC124900372	protein_coding	True	True
IL32	protein_coding	True	True
RNU1-125P	pseudogene	True	True
LOC107984896	pseudogene	True	True
RNU1-22P	pseudogene	True	True
ZSCAN10	protein_coding	True	True
LOC124903629	lncRNA	True	True
ZNF205-AS1	lncRNA	True	True
ZNF205	protein_coding	True	True
ZNF213-AS1	lncRNA	True	True
ZNF213	protein_coding	True	True
CASP16P	transcribed_pseudogene	True	True
TRR-CCG1-3	tRNA	True	True
TRP-AGG6-1	pseudogene	True	True
TRR-CCT3-1	tRNA	True	True
TRK-CTT3-1	tRNA	True	True
TRP-TGG3-3	tRNA	True	True
TRK-CTT8-1	tRNA	True	True
TRP-TGG4-1	pseudogene	True	True
TRP-CGG1-2	tRNA	True	True
TRK-CTT2-5	tRNA	True	True
TRK-CTT5-1	tRNA	True	True
TRP-AGG2-7	tRNA	True	True
TRP-TGG3-4	tRNA	True	True
TRP-TGG3-5	tRNA	True	True
OR1F1	protein_coding	True	True
TRP-AGG2-8	tRNA	True	True
TRK-CTT4-1	tRNA	True	True
TRP-AGG1-1	tRNA	True	True
TRK-CTT14-1	pseudogene	True	True
OR1F2P	transcribed_pseudogene	True	True
ZNF200	protein_coding	True	True
MEFV	protein_coding	True	True
LINC00921	lncRNA	True	True
ZNF263	protein_coding	True	True
TIGD7	protein_coding	True	True
ZNF75A	protein_coding	True	True
OR2C1	protein_coding	True	True
LOC646140	pseudogene	True	True
LOC105371059	lncRNA	True	True
MTCO2P28	pseudogene	True	True
MTCO1P28	pseudogene	True	True
MTND2P34	pseudogene	True	True
MTND1P8	pseudogene	True	True
MTRNR2L4	pseudogene	True	True
ZSCAN32	protein_coding	True	True
ZNF174	protein_coding	True	True
ZNF597	protein_coding	True	True
NAA60	protein_coding	True	True
MIR6126	miRNA	True	True
C16orf90	protein_coding	True	True
CLUAP1	protein_coding	True	True
RPL18P12	pseudogene	True	True
NLRC3	protein_coding	True	True
LOC101929732	lncRNA	True	True
LOC124903632	lncRNA	True	True
LOC105371060	lncRNA	True	True
SLX4	protein_coding	True	True
DNASE1	protein_coding	True	True
LOC124903631	lncRNA	True	True
TRAP1	protein_coding	True	True
LOC124903630	transcribed_pseudogene	True	True
CREBBP	protein_coding	True	True
LINC02861	lncRNA	True	True
ADCY9	protein_coding	True	True
LOC124903633	lncRNA	True	True
LOC124900373	lncRNA	True	True
DBIP3	pseudogene	True	True
LOC105371062	lncRNA	True	True
SRL	protein_coding	True	True
LINC01569	lncRNA	True	True
TFAP4	protein_coding	True	True
LOC124903634	lncRNA	True	True
GLIS2	protein_coding	True	True
GLIS2-AS1	lncRNA	True	True
PAM16	protein_coding	True	True
CORO7-PAM16	protein_coding	True	True
CORO7	protein_coding	True	True
VASN	protein_coding	True	True
LOC124903635	lncRNA	True	True
DNAJA3	protein_coding	True	True
NMRAL1	protein_coding	True	True
HMOX2	protein_coding	True	True
LOC124903636	lncRNA	True	True
CDIP1	protein_coding	True	True
C16orf96	protein_coding	True	True
SUB1P3	pseudogene	True	True
UBALD1	protein_coding	True	True
MGRN1	protein_coding	True	True
RN7SL850P	pseudogene	True	True
MIR6769A	miRNA	True	True
NUDT16L1	protein_coding	True	True
ANKS3	protein_coding	True	True
DNAAF8	protein_coding	True	True
ZNF500	protein_coding	True	True
SEPTIN12	protein_coding	True	True
SMIM22	protein_coding	True	True
ROGDI	protein_coding	True	True
GLYR1	protein_coding	True	True
LOC124903638	lncRNA	True	True
UBN1	protein_coding	True	True
PPL	protein_coding	True	True
LOC124903637	lncRNA	True	True
LOC105371064	lncRNA	True	True
