haplotype	chr	start	end	strand	gene_id	gene_name	transcript_id	broken	pident
pat	chr2_PATERNAL	74686565	74742031	+	hg002_chr2_paternal_1306	SEMA4F	hg002_chr2_paternal_1306.4	N	NA
pat	chr2_PATERNAL	74866355	74925610	+	hg002_chr2_paternal_1310	HK2	hg002_chr2_paternal_1310.1	N	NA
pat	chr2_PATERNAL	74990873	75002356	+	hg002_chr2_paternal_1313	POLE4	hg002_chr2_paternal_1313.1	N	NA
pat	chr2_PATERNAL	75078679	75231708	-	hg002_chr2_paternal_1315	TACR1	hg002_chr2_paternal_1315.1	N	NA
pat	chr2_PATERNAL	75524602	75602030	-	hg002_chr2_paternal_1323	EVA1A	hg002_chr2_paternal_1323.1	N	NA
pat	chr2_PATERNAL	75678970	75694399	+	hg002_chr2_paternal_1328	MRPL19	hg002_chr2_paternal_1328.1	N	NA
pat	chr2_PATERNAL	75694900	75745114	-	hg002_chr2_paternal_1330	GCFC2	hg002_chr2_paternal_1330.2	N	NA
pat	chr2_PATERNAL	76775933	77550704	-	hg002_chr2_paternal_1339	LRRTM4	hg002_chr2_paternal_1339.1	N	NA
pat	chr2_PATERNAL	79049731	79052530	+	hg002_chr2_paternal_1360	REG3G	hg002_chr2_paternal_1360.1	N	NA
pat	chr2_PATERNAL	79109058	79112028	-	hg002_chr2_paternal_1361	REG1B	hg002_chr2_paternal_1361.1	N	NA
pat	chr2_PATERNAL	79144517	79147437	+	hg002_chr2_paternal_1362	REG1A	hg002_chr2_paternal_1362.1	N	NA
pat	chr2_PATERNAL	79181037	79183784	-	hg002_chr2_paternal_1364	REG3A	hg002_chr2_paternal_1364.1	N	NA
pat	chr2_PATERNAL	79209409	80672698	+	hg002_chr2_paternal_1365	CTNNA2	hg002_chr2_paternal_1365.6	N	NA
pat	chr2_PATERNAL	80312286	80328668	-	hg002_chr2_paternal_1374	LRRTM1	hg002_chr2_paternal_1374.4	N	NA
pat	chr2_PATERNAL	84455101	84490849	-	hg002_chr2_paternal_1409	SUCLG1	hg002_chr2_paternal_1409.1	N	NA
pat	chr2_PATERNAL	84491141	84851248	+	hg002_chr2_paternal_1410	DNAH6	hg002_chr2_paternal_1410.5	N	NA
pat	chr2_PATERNAL	84853325	84912732	-	hg002_chr2_paternal_1414	TRABD2A	hg002_chr2_paternal_1414.2	N	NA
pat	chr2_PATERNAL	84937425	84938440	+	hg002_chr2_paternal_1418	TMSB10	hg002_chr2_paternal_1418.1	N	NA
pat	chr2_PATERNAL	85002926	85091346	+	hg002_chr2_paternal_1420	KCMF1	hg002_chr2_paternal_1420.1	N	NA
pat	chr2_PATERNAL	85165292	85342031	+	hg002_chr2_paternal_1423	TCF7L1	hg002_chr2_paternal_1423.1	N	NA
pat	chr2_PATERNAL	85349723	85359682	-	hg002_chr2_paternal_1428	TGOLN2	hg002_chr2_paternal_1428.4	N	NA
pat	chr2_PATERNAL	85373650	85386221	-	hg002_chr2_paternal_1430	RETSAT	hg002_chr2_paternal_1430.1	N	NA
pat	chr2_PATERNAL	85386462	85423445	+	hg002_chr2_paternal_1431	ELMOD3	hg002_chr2_paternal_1431.15	N	NA
pat	chr2_PATERNAL	85423299	85451237	-	hg002_chr2_paternal_1434	CAPG	hg002_chr2_paternal_1434.12	N	NA
pat	chr2_PATERNAL	85450411	85468739	+	hg002_chr2_paternal_1436	SH2D6	hg002_chr2_paternal_1436.1	N	NA
pat	chr2_PATERNAL	85570917	85577032	+	hg002_chr2_paternal_1441	MAT2A	hg002_chr2_paternal_1441.1	N	NA
pat	chr2_PATERNAL	85576471	85593243	-	hg002_chr2_paternal_1442	GGCX	hg002_chr2_paternal_1442.2	N	NA
pat	chr2_PATERNAL	85609336	85613781	+	hg002_chr2_paternal_1444	VAMP8	hg002_chr2_paternal_1444.1	N	NA
pat	chr2_PATERNAL	85616181	85625156	+	hg002_chr2_paternal_1445	VAMP5	hg002_chr2_paternal_1445.1	N	NA
pat	chr2_PATERNAL	85627495	85629458	+	hg002_chr2_paternal_1446	RNF181	hg002_chr2_paternal_1446.1	N	NA
pat	chr2_PATERNAL	85630297	85634448	-	hg002_chr2_paternal_1447	TMEM150A	hg002_chr2_paternal_1447.10	N	NA
pat	chr2_PATERNAL	85634611	85681046	+	hg002_chr2_paternal_1448	USP39	hg002_chr2_paternal_1448.9	N	NA
pat	chr2_PATERNAL	85637004	85643814	-	hg002_chr2_paternal_1449	C2orf68	hg002_chr2_paternal_1449.1	N	NA
pat	chr2_PATERNAL	85689070	85700506	-	hg002_chr2_paternal_1450	SFTPB	hg002_chr2_paternal_1450.3	N	NA
pat	chr2_PATERNAL	85726125	85730620	+	hg002_chr2_paternal_1453	GNLY	hg002_chr2_paternal_1453.3	N	NA
pat	chr2_PATERNAL	85785638	85823236	+	hg002_chr2_paternal_1456	ATOH8	hg002_chr2_paternal_1456.4	N	NA
pat	chr2_PATERNAL	85868984	85920901	-	hg002_chr2_paternal_1460	ST3GAL5	hg002_chr2_paternal_1460.11	N	NA
pat	chr2_PATERNAL	86052131	86137765	-	hg002_chr2_paternal_1465	POLR1A	hg002_chr2_paternal_1465.1	N	NA
pat	chr2_PATERNAL	86138114	86174032	+	hg002_chr2_paternal_1467	PTCD3	hg002_chr2_paternal_1467.1	N	NA
pat	chr2_PATERNAL	86175811	86227375	-	hg002_chr2_paternal_1469	IMMT	hg002_chr2_paternal_1469.31	N	NA
pat	chr2_PATERNAL	86231336	86245697	+	hg002_chr2_paternal_1471	MRPL35	hg002_chr2_paternal_1471.3	N	NA
pat	chr2_PATERNAL	86245896	86369905	-	hg002_chr2_paternal_1472	REEP1	hg002_chr2_paternal_1472.9	N	NA
pat	chr2_PATERNAL	86468867	86524545	+	hg002_chr2_paternal_1474	KDM3A	hg002_chr2_paternal_1474.2	N	NA
pat	chr2_PATERNAL	86535259	86595273	-	hg002_chr2_paternal_1475	CHMP3	hg002_chr2_paternal_1475.3	N	NA
pat	chr2_PATERNAL	86635203	86655687	-	hg002_chr2_paternal_1479	RNF103	hg002_chr2_paternal_1479.2	N	NA
pat	chr2_PATERNAL	86752085	86809830	+	hg002_chr2_paternal_1481	RMND5A	hg002_chr2_paternal_1481.1	N	NA
pat	chr2_PATERNAL	86816394	86840186	-	hg002_chr2_paternal_1482	CD8A	hg002_chr2_paternal_1482.2	N	NA
pat	chr2_PATERNAL	86847150	86893667	-	hg002_chr2_paternal_1484	CD8B	hg002_chr2_paternal_1484.5	N	NA
pat	chr2_PATERNAL	86945105	87045798	+	hg002_chr2_paternal_1486	RGPD1	hg002_chr2_paternal_1486.10	N	NA
pat	chr2_PATERNAL	87042046	87053666	-	hg002_chr2_paternal_1489	PLGLB1	hg002_chr2_paternal_1489.1	N	NA
pat	chr2_PATERNAL	87786834	87798223	+	hg002_chr2_paternal_1513	PLGLB2	hg002_chr2_paternal_1513.1	N	NA
pat	chr2_PATERNAL	87794707	88028601	-	hg002_chr2_paternal_1514	RGPD2	hg002_chr2_paternal_1514.1	N	NA
pat	chr2_PATERNAL	88065682	88094249	-	hg002_chr2_paternal_1524	KRCC1	hg002_chr2_paternal_1524.3	N	NA
pat	chr2_PATERNAL	88106266	88151819	+	hg002_chr2_paternal_1525	SMYD1	hg002_chr2_paternal_1525.2	N	NA
pat	chr2_PATERNAL	88161417	88166497	-	hg002_chr2_paternal_1527	FABP1	hg002_chr2_paternal_1527.1	N	NA
pat	chr2_PATERNAL	88208769	88225423	+	hg002_chr2_paternal_1529	THNSL2	hg002_chr2_paternal_1529.16	N	NA
pat	chr2_PATERNAL	88485604	88491512	-	hg002_chr2_paternal_1537	FOXI3	hg002_chr2_paternal_1537.1	N	NA
pat	chr2_PATERNAL	88595554	88666955	-	hg002_chr2_paternal_1540	EIF2AK3	hg002_chr2_paternal_1540.3	N	NA
pat	chr2_PATERNAL	88730461	88786743	+	hg002_chr2_paternal_1543	RPIA	hg002_chr2_paternal_1543.2	N	NA
pat	chr2_PATERNAL	94292437	94309755	+	hg002_chr2_paternal_1654	AQP7B	hg002_chr2_paternal_1654.1	N	NA
pat	chr2_PATERNAL	94576491	94581882	+	hg002_chr2_paternal_1670	TEKT4	hg002_chr2_paternal_1670.2	N	NA
pat	chr2_PATERNAL	94730780	94759043	+	hg002_chr2_paternal_1678	MAL	hg002_chr2_paternal_1678.1	N	NA
pat	chr2_PATERNAL	94790417	94827051	-	hg002_chr2_paternal_1682	MRPS5	hg002_chr2_paternal_1682.2	N	NA
pat	chr2_PATERNAL	94828107	94864878	-	hg002_chr2_paternal_1683	ZNF514	hg002_chr2_paternal_1683.9	N	NA
pat	chr2_PATERNAL	94870840	94889346	+	hg002_chr2_paternal_1684	ZNF2	hg002_chr2_paternal_1684.5	N	NA
pat	chr2_PATERNAL	94979506	94996364	+	hg002_chr2_paternal_1688	PROM2	hg002_chr2_paternal_1688.3	N	NA
pat	chr2_PATERNAL	95002422	95091162	+	hg002_chr2_paternal_1689	KCNIP3	hg002_chr2_paternal_1689.1	N	NA
pat	chr2_PATERNAL	95107793	95126737	+	hg002_chr2_paternal_1692	FAHD2A	hg002_chr2_paternal_1692.11	N	NA
pat	chr2_PATERNAL	95182026	95189803	-	hg002_chr2_paternal_1697	TRIM43	hg002_chr2_paternal_1697.1	N	NA
pat	chr2_PATERNAL	95297177	95304921	+	hg002_chr2_paternal_1703	TRIM43B	hg002_chr2_paternal_1703.1	N	NA
pat	chr2_PATERNAL	95554117	95696998	-	hg002_chr2_paternal_1714	ANKRD36C	hg002_chr2_paternal_1714.2	N	NA
pat	chr2_PATERNAL	95727118	95741437	-	hg002_chr2_paternal_1718	GPAT2	hg002_chr2_paternal_1718.9	N	NA
pat	chr2_PATERNAL	95817917	95821613	-	hg002_chr2_paternal_1720	ADRA2B	hg002_chr2_paternal_1720.1	N	NA
pat	chr2_PATERNAL	95827848	95843594	-	hg002_chr2_paternal_1721	ASTL	hg002_chr2_paternal_1721.1	N	NA
pat	chr2_PATERNAL	95848199	95850470	-	hg002_chr2_paternal_1722	DUSP2	hg002_chr2_paternal_1722.1	N	NA
pat	chr2_PATERNAL	95889889	95913853	-	hg002_chr2_paternal_1723	STARD7	hg002_chr2_paternal_1723.2	N	NA
pat	chr2_PATERNAL	95953540	95971024	-	hg002_chr2_paternal_1726	TMEM127	hg002_chr2_paternal_1726.3	N	NA
pat	chr2_PATERNAL	95971252	95979194	+	hg002_chr2_paternal_1727	CIAO1	hg002_chr2_paternal_1727.1	N	NA
pat	chr2_PATERNAL	95979359	96010567	-	hg002_chr2_paternal_1728	SNRNP200	hg002_chr2_paternal_1728.1	N	NA
pat	chr2_PATERNAL	96030338	96035522	+	hg002_chr2_paternal_1729	ITPRIPL1	hg002_chr2_paternal_1729.1	N	NA
pat	chr2_PATERNAL	96040781	96082107	+	hg002_chr2_paternal_1730	NCAPH	hg002_chr2_paternal_1730.4	N	NA
pat	chr2_PATERNAL	96202642	96213106	-	hg002_chr2_paternal_1731	NEURL3	hg002_chr2_paternal_1731.2	N	NA
pat	chr2_PATERNAL	96241749	96257635	+	hg002_chr2_paternal_1733	ARID5A	hg002_chr2_paternal_1733.6	N	NA
pat	chr2_PATERNAL	96285489	96343314	-	hg002_chr2_paternal_1734	KANSL3	hg002_chr2_paternal_1734.13	N	NA
pat	chr2_PATERNAL	96347766	96409832	+	hg002_chr2_paternal_1735	FER1L5	hg002_chr2_paternal_1735.8	N	NA
pat	chr2_PATERNAL	96410878	96445013	-	hg002_chr2_paternal_1736	LMAN2L	hg002_chr2_paternal_1736.5	N	NA
pat	chr2_PATERNAL	96465851	96516817	+	hg002_chr2_paternal_1737	CNNM4	hg002_chr2_paternal_1737.3	N	NA
pat	chr2_PATERNAL	96521211	96542410	+	hg002_chr2_paternal_1740	CNNM3	hg002_chr2_paternal_1740.6	N	NA
pat	chr2_PATERNAL	96542856	96548965	-	hg002_chr2_paternal_1742	ANKRD23	hg002_chr2_paternal_1742.1	N	NA
pat	chr2_PATERNAL	96552934	96562940	-	hg002_chr2_paternal_1743	ANKRD39	hg002_chr2_paternal_1743.1	N	NA
pat	chr2_PATERNAL	96564642	96575754	-	hg002_chr2_paternal_1744	SEMA4C	hg002_chr2_paternal_1744.7	N	NA
pat	chr2_PATERNAL	96580809	96691493	-	hg002_chr2_paternal_1746	FAM178B	hg002_chr2_paternal_1746.3	N	NA
pat	chr2_PATERNAL	96783632	96799764	-	hg002_chr2_paternal_1756	FAHD2B	hg002_chr2_paternal_1756.7	N	NA
pat	chr2_PATERNAL	96818034	96967521	+	hg002_chr2_paternal_1759	ANKRD36	hg002_chr2_paternal_1759.43	N	NA
pat	chr2_PATERNAL	97148717	97258804	-	hg002_chr2_paternal_1773	ANKRD36B	hg002_chr2_paternal_1773.14	N	NA
pat	chr2_PATERNAL	97315240	97317561	+	hg002_chr2_paternal_1776	COX5B	hg002_chr2_paternal_1776.1	N	NA
pat	chr2_PATERNAL	97325117	97333201	-	hg002_chr2_paternal_1777	ACTR1B	hg002_chr2_paternal_1777.2	N	NA
pat	chr2_PATERNAL	97333098	97372208	+	hg002_chr2_paternal_1778	C2orf92	hg002_chr2_paternal_1778.8	N	NA
pat	chr2_PATERNAL	97382713	97425501	+	hg002_chr2_paternal_1781	ZAP70	hg002_chr2_paternal_1781.1	N	NA
pat	chr2_PATERNAL	97425473	97665080	-	hg002_chr2_paternal_1782	TMEM131	hg002_chr2_paternal_1782.2	N	NA
pat	chr2_PATERNAL	97756340	97999776	+	hg002_chr2_paternal_1788	VWA3B	hg002_chr2_paternal_1788.10	N	NA
pat	chr2_PATERNAL	98015617	98067764	+	hg002_chr2_paternal_1790	CNGA3	hg002_chr2_paternal_1790.2	N	NA
pat	chr2_PATERNAL	98113750	98263557	+	hg002_chr2_paternal_1791	INPP4A	hg002_chr2_paternal_1791.28	N	NA
pat	chr2_PATERNAL	98268480	98277678	-	hg002_chr2_paternal_1792	COA5	hg002_chr2_paternal_1792.1	N	NA
pat	chr2_PATERNAL	98277755	98287681	+	hg002_chr2_paternal_1793	UNC50	hg002_chr2_paternal_1793.3	N	NA
pat	chr2_PATERNAL	98288272	98400306	-	hg002_chr2_paternal_1794	MGAT4A	hg002_chr2_paternal_1794.2	N	NA
pat	chr2_PATERNAL	98463025	98605493	-	hg002_chr2_paternal_1800	CRACDL	hg002_chr2_paternal_1800.11	N	NA
pat	chr2_PATERNAL	98666529	98824229	-	hg002_chr2_paternal_1802	TSGA10	hg002_chr2_paternal_1802.15	N	NA
pat	chr2_PATERNAL	98810966	98820933	+	hg002_chr2_paternal_1804	C2orf15	hg002_chr2_paternal_1804.2	N	NA
pat	chr2_PATERNAL	98824230	98832364	+	hg002_chr2_paternal_1805	LIPT1	hg002_chr2_paternal_1805.4	N	NA
pat	chr2_PATERNAL	98830654	98850274	-	hg002_chr2_paternal_1806	MITD1	hg002_chr2_paternal_1806.8	N	NA
pat	chr2_PATERNAL	98850400	98868786	+	hg002_chr2_paternal_1807	MRPL30	hg002_chr2_paternal_1807.1	N	NA
pat	chr2_PATERNAL	98911443	98930505	-	hg002_chr2_paternal_1808	LYG2	hg002_chr2_paternal_1808.1	N	NA
pat	chr2_PATERNAL	98953256	98973794	-	hg002_chr2_paternal_1809	LYG1	hg002_chr2_paternal_1809.1	N	NA
pat	chr2_PATERNAL	98975203	99005352	-	hg002_chr2_paternal_1811	TXNDC9	hg002_chr2_paternal_1811.2	N	NA
pat	chr2_PATERNAL	99006408	99070368	+	hg002_chr2_paternal_1812	EIF5B	hg002_chr2_paternal_1812.1	N	NA
pat	chr2_PATERNAL	99069519	99159248	-	hg002_chr2_paternal_1813	REV1	hg002_chr2_paternal_1813.13	N	NA
pat	chr2_PATERNAL	99214471	99813263	-	hg002_chr2_paternal_1814	AFF3	hg002_chr2_paternal_1814.22	N	NA
pat	chr2_PATERNAL	99942541	99993109	-	hg002_chr2_paternal_1818	LONRF2	hg002_chr2_paternal_1818.3	N	NA
pat	chr2_PATERNAL	100062456	100088264	-	hg002_chr2_paternal_1820	CHST10	hg002_chr2_paternal_1820.10	N	NA
pat	chr2_PATERNAL	100141096	100153894	+	hg002_chr2_paternal_1822	NMS	hg002_chr2_paternal_1822.1	N	NA
pat	chr2_PATERNAL	100233640	100247386	+	hg002_chr2_paternal_1825	PDCL3	hg002_chr2_paternal_1825.1	N	NA
pat	chr2_PATERNAL	100489368	100667471	+	hg002_chr2_paternal_1834	NPAS2	hg002_chr2_paternal_1834.5	N	NA
pat	chr2_PATERNAL	100672931	100690366	+	hg002_chr2_paternal_1836	RPL31	hg002_chr2_paternal_1836.2	N	NA
pat	chr2_PATERNAL	100677870	100822007	-	hg002_chr2_paternal_1837	TBC1D8	hg002_chr2_paternal_1837.2	N	NA
pat	chr2_PATERNAL	100923532	100940955	+	hg002_chr2_paternal_1843	CNOT11	hg002_chr2_paternal_1843.1	N	NA
pat	chr2_PATERNAL	100941850	100979329	-	hg002_chr2_paternal_1845	RNF149	hg002_chr2_paternal_1845.5	N	NA
pat	chr2_PATERNAL	101016178	101057794	-	hg002_chr2_paternal_1850	CREG2	hg002_chr2_paternal_1850.1	N	NA
pat	chr2_PATERNAL	101067651	101145082	-	hg002_chr2_paternal_1852	RFX8	hg002_chr2_paternal_1852.12	N	NA
pat	chr2_PATERNAL	101367288	101564244	+	hg002_chr2_paternal_1857	MAP4K4	hg002_chr2_paternal_1857.15	N	NA
pat	chr2_PATERNAL	101661486	101698130	+	hg002_chr2_paternal_1859	IL1R2	hg002_chr2_paternal_1859.2	N	NA
pat	chr2_PATERNAL	101739990	101849465	+	hg002_chr2_paternal_1861	IL1R1	hg002_chr2_paternal_1861.10	N	NA
pat	chr2_PATERNAL	101856564	101912672	+	hg002_chr2_paternal_1863	IL1RL2	hg002_chr2_paternal_1863.10	N	NA
pat	chr2_PATERNAL	101981132	102021921	+	hg002_chr2_paternal_1865	IL1RL1	hg002_chr2_paternal_1865.3	N	NA
pat	chr2_PATERNAL	102026489	102069455	+	hg002_chr2_paternal_1866	IL18R1	hg002_chr2_paternal_1866.12	N	NA
pat	chr2_PATERNAL	102089300	102123355	+	hg002_chr2_paternal_1868	IL18RAP	hg002_chr2_paternal_1868.12	N	NA
pat	chr2_PATERNAL	102144020	102204764	+	hg002_chr2_paternal_1870	SLC9A4	hg002_chr2_paternal_1870.1	N	NA
pat	chr2_PATERNAL	102290333	102381768	+	hg002_chr2_paternal_1871	SLC9A2	hg002_chr2_paternal_1871.1	N	NA
pat	chr2_PATERNAL	102385039	102407300	-	hg002_chr2_paternal_1873	MFSD9	hg002_chr2_paternal_1873.7	N	NA
pat	chr2_PATERNAL	102407347	102514230	+	hg002_chr2_paternal_1874	TMEM182	hg002_chr2_paternal_1874.7	N	NA
pat	chr2_PATERNAL	104528383	104532842	+	hg002_chr2_paternal_1904	POU3F3	hg002_chr2_paternal_1904.1	N	NA
pat	chr2_PATERNAL	104714496	104776551	+	hg002_chr2_paternal_1908	MRPS9	hg002_chr2_paternal_1908.2	N	NA
pat	chr2_PATERNAL	104915769	104917493	+	hg002_chr2_paternal_1913	GPR45	hg002_chr2_paternal_1913.1	N	NA
pat	chr2_PATERNAL	104923431	105003774	-	hg002_chr2_paternal_1914	TGFBRAP1	hg002_chr2_paternal_1914.6	N	NA
pat	chr2_PATERNAL	105011578	105059938	+	hg002_chr2_paternal_1915	C2orf49	hg002_chr2_paternal_1915.2	N	NA
pat	chr2_PATERNAL	105031750	105112575	-	hg002_chr2_paternal_1916	FHL2	hg002_chr2_paternal_1916.7	N	NA
pat	chr2_PATERNAL	105418504	105568438	+	hg002_chr2_paternal_1921	NCK2	hg002_chr2_paternal_1921.3	N	NA
pat	chr2_PATERNAL	105737720	105752644	+	hg002_chr2_paternal_1925	ECRG4	hg002_chr2_paternal_1925.5	N	NA
pat	chr2_PATERNAL	105766980	105868031	-	hg002_chr2_paternal_1926	UXS1	hg002_chr2_paternal_1926.8	N	NA
pat	chr2_PATERNAL	106076703	106143629	-	hg002_chr2_paternal_1935	RGPD3	hg002_chr2_paternal_1935.1	N	NA
pat	chr2_PATERNAL	106160072	106217019	+	hg002_chr2_paternal_1937	CD8B2	hg002_chr2_paternal_1937.1	N	NA
pat	chr2_PATERNAL	106474291	106559959	-	hg002_chr2_paternal_1941	ST6GAL2	hg002_chr2_paternal_1941.4	N	NA
pat	chr2_PATERNAL	107499539	107565030	+	hg002_chr2_paternal_1952	RGPD4	hg002_chr2_paternal_1952.8	N	NA
pat	chr2_PATERNAL	107659039	107686500	+	hg002_chr2_paternal_1956	SLC5A7	hg002_chr2_paternal_1956.4	N	NA
pat	chr2_PATERNAL	107912819	107938195	+	hg002_chr2_paternal_1961	SULT1C3	hg002_chr2_paternal_1961.1	N	NA
pat	chr2_PATERNAL	107961742	107982786	+	hg002_chr2_paternal_1963	SULT1C2	hg002_chr2_paternal_1963.1	N	NA
pat	chr2_PATERNAL	108050827	108061862	+	hg002_chr2_paternal_1967	SULT1C4	hg002_chr2_paternal_1967.2	N	NA
pat	chr2_PATERNAL	108121896	108182059	+	hg002_chr2_paternal_1969	GCC2	hg002_chr2_paternal_1969.6	N	NA
pat	chr2_PATERNAL	108206271	108359814	+	hg002_chr2_paternal_1971	LIMS1	hg002_chr2_paternal_1971.3	N	NA
pat	chr2_PATERNAL	108392052	109515158	+	hg002_chr2_paternal_1975	RANBP2	hg002_chr2_paternal_1975.7	N	NA
pat	chr2_PATERNAL	108459324	108558029	+	hg002_chr2_paternal_1976	CCDC138	hg002_chr2_paternal_1976.34	N	NA
pat	chr2_PATERNAL	108567010	108661783	-	hg002_chr2_paternal_1978	EDAR	hg002_chr2_paternal_1978.1	N	NA
pat	chr2_PATERNAL	108801675	109177160	+	hg002_chr2_paternal_1980	SH3RF3	hg002_chr2_paternal_1980.2	N	NA
pat	chr2_PATERNAL	109214991	109286207	-	hg002_chr2_paternal_1984	SEPTIN10	hg002_chr2_paternal_1984.27	N	NA
pat	chr2_PATERNAL	109286605	109291226	+	hg002_chr2_paternal_1986	SOWAHC	hg002_chr2_paternal_1986.1	N	NA
pat	chr2_PATERNAL	109571479	109598409	+	hg002_chr2_paternal_1994	LIMS3	hg002_chr2_paternal_1994.2	N	NA
pat	chr2_PATERNAL	109792566	109793584	+	hg002_chr2_paternal_2011	MTLN	hg002_chr2_paternal_2011.1	N	NA
pat	chr2_PATERNAL	109800091	109881752	+	hg002_chr2_paternal_2012	NPHP1	hg002_chr2_paternal_2012.7	N	NA
pat	chr2_PATERNAL	109886960	109921417	+	hg002_chr2_paternal_2014	MALL	hg002_chr2_paternal_2014.4	N	NA
pat	chr2_PATERNAL	110079839	110106774	-	hg002_chr2_paternal_2029	LIMS3	hg002_chr2_paternal_2029.1	N	NA
pat	chr2_PATERNAL	110147754	110245191	-	hg002_chr2_paternal_2032	RGPD5	hg002_chr2_paternal_2032.1	N	NA
pat	chr2_PATERNAL	110271848	110312389	-	hg002_chr2_paternal_2035	BUB1	hg002_chr2_paternal_2035.3	N	NA
pat	chr2_PATERNAL	110366898	110752882	+	hg002_chr2_paternal_2039	ACOXL	hg002_chr2_paternal_2039.18	N	NA
pat	chr2_PATERNAL	110755248	110802768	+	hg002_chr2_paternal_2043	BCL2L11	hg002_chr2_paternal_2043.15	N	NA
pat	chr2_PATERNAL	111403433	111521378	-	hg002_chr2_paternal_2060	ANAPC1	hg002_chr2_paternal_2060.3	N	NA
pat	chr2_PATERNAL	111535801	111667413	+	hg002_chr2_paternal_2063	MERTK	hg002_chr2_paternal_2063.1	N	NA
pat	chr2_PATERNAL	111693109	111757153	+	hg002_chr2_paternal_2067	TMEM87B	hg002_chr2_paternal_2067.3	N	NA
pat	chr2_PATERNAL	111776216	111882792	+	hg002_chr2_paternal_2068	FBLN7	hg002_chr2_paternal_2068.3	N	NA
pat	chr2_PATERNAL	111849272	111893130	-	hg002_chr2_paternal_2069	ZC3H8	hg002_chr2_paternal_2069.1	N	NA
pat	chr2_PATERNAL	111913684	111978120	+	hg002_chr2_paternal_2071	ZC3H6	hg002_chr2_paternal_2071.1	N	NA
pat	chr2_PATERNAL	112006416	112071354	-	hg002_chr2_paternal_2075	RGPD8	hg002_chr2_paternal_2075.3	N	NA
pat	chr2_PATERNAL	112119871	112179467	+	hg002_chr2_paternal_2076	TTL	hg002_chr2_paternal_2076.3	N	NA
pat	chr2_PATERNAL	112179764	112217546	+	hg002_chr2_paternal_2078	POLR1B	hg002_chr2_paternal_2078.3	N	NA
pat	chr2_PATERNAL	112222175	112226768	+	hg002_chr2_paternal_2081	CHCHD5	hg002_chr2_paternal_2081.6	N	NA
pat	chr2_PATERNAL	112283599	112301483	+	hg002_chr2_paternal_2086	SLC20A1	hg002_chr2_paternal_2086.1	N	NA
pat	chr2_PATERNAL	112356514	112380621	+	hg002_chr2_paternal_2088	NT5DC4	hg002_chr2_paternal_2088.2	N	NA
pat	chr2_PATERNAL	112374091	112402338	-	hg002_chr2_paternal_2089	CKAP2L	hg002_chr2_paternal_2089.2	N	NA
pat	chr2_PATERNAL	112411655	112422043	-	hg002_chr2_paternal_2090	IL1A	hg002_chr2_paternal_2090.2	N	NA
pat	chr2_PATERNAL	112467345	112474373	-	hg002_chr2_paternal_2092	IL1B	hg002_chr2_paternal_2092.2	N	NA
pat	chr2_PATERNAL	112548819	112556539	+	hg002_chr2_paternal_2096	IL37	hg002_chr2_paternal_2096.1	N	NA
pat	chr2_PATERNAL	112615651	112623303	+	hg002_chr2_paternal_2098	IL36G	hg002_chr2_paternal_2098.2	N	NA
pat	chr2_PATERNAL	112643101	112648714	+	hg002_chr2_paternal_2101	IL36A	hg002_chr2_paternal_2101.1	N	NA
pat	chr2_PATERNAL	112659715	112690488	-	hg002_chr2_paternal_2102	IL36B	hg002_chr2_paternal_2102.3	N	NA
pat	chr2_PATERNAL	112696262	112702368	+	hg002_chr2_paternal_2103	IL36RN	hg002_chr2_paternal_2103.3	N	NA
pat	chr2_PATERNAL	112705594	112713465	+	hg002_chr2_paternal_2104	IL1F10	hg002_chr2_paternal_2104.1	N	NA
pat	chr2_PATERNAL	112736978	112771465	+	hg002_chr2_paternal_2106	IL1RN	hg002_chr2_paternal_2106.10	N	NA
pat	chr2_PATERNAL	112811413	112846807	+	hg002_chr2_paternal_2108	PSD4	hg002_chr2_paternal_2108.1	N	NA
pat	chr2_PATERNAL	112853414	112916310	-	hg002_chr2_paternal_2109	PAX8	hg002_chr2_paternal_2109.1	N	NA
pat	chr2_PATERNAL	113133707	113136191	+	hg002_chr2_paternal_2118	FOXD4L1	hg002_chr2_paternal_2118.1	N	NA
pat	chr2_PATERNAL	113262245	113278371	+	hg002_chr2_paternal_2130	RABL2A	hg002_chr2_paternal_2130.16	N	NA
pat	chr2_PATERNAL	113337662	113391597	-	hg002_chr2_paternal_2135	SLC35F5	hg002_chr2_paternal_2135.10	N	NA
pat	chr2_PATERNAL	113524878	113597526	+	hg002_chr2_paternal_2141	ACTR3	hg002_chr2_paternal_2141.2	N	NA
pat	chr2_PATERNAL	114078370	115481898	+	hg002_chr2_paternal_2149	DPP10	hg002_chr2_paternal_2149.5	N	NA
pat	chr2_PATERNAL	117451883	117469571	+	hg002_chr2_paternal_2168	DDX18	hg002_chr2_paternal_2168.1	N	NA
pat	chr2_PATERNAL	117552757	117651328	-	hg002_chr2_paternal_2171	CCDC93	hg002_chr2_paternal_2171.3	N	NA
pat	chr2_PATERNAL	117725759	117748647	+	hg002_chr2_paternal_2176	INSIG2	hg002_chr2_paternal_2176.4	N	NA
pat	chr2_PATERNAL	118479413	118484890	-	hg002_chr2_paternal_2184	EN1	hg002_chr2_paternal_2184.1	N	NA
pat	chr2_PATERNAL	118579398	118631862	+	hg002_chr2_paternal_2185	MARCO	hg002_chr2_paternal_2185.2	N	NA
