gene_id	gene_name	transcript_id	broken	pident
hg002_chr3_maternal_1810	PLA1A	hg002_chr3_maternal_1810.3	N	NA
hg002_chr3_maternal_1812	POPDC2	hg002_chr3_maternal_1812.2	N	NA
hg002_chr3_maternal_1813	COX17	hg002_chr3_maternal_1813.4	N	NA
hg002_chr3_maternal_1816	CFAP91	hg002_chr3_maternal_1816.4	N	NA
hg002_chr3_maternal_1817	NR1I2	hg002_chr3_maternal_1817.1	N	NA
hg002_chr3_maternal_1819	GSK3B	hg002_chr3_maternal_1819.1	N	NA
hg002_chr3_maternal_1825	GPR156	hg002_chr3_maternal_1825.6	N	NA
hg002_chr3_maternal_1828	LRRC58	hg002_chr3_maternal_1828.1	N	NA
hg002_chr3_maternal_1831	FSTL1	hg002_chr3_maternal_1831.1	N	NA
hg002_chr3_maternal_1837	NDUFB4	hg002_chr3_maternal_1837.2	N	NA
hg002_chr3_maternal_1838	HGD	hg002_chr3_maternal_1838.2	N	NA
hg002_chr3_maternal_1839	RABL3	hg002_chr3_maternal_1839.1	N	NA
hg002_chr3_maternal_1842	GTF2E1	hg002_chr3_maternal_1842.1	N	NA
hg002_chr3_maternal_1846	STXBP5L	hg002_chr3_maternal_1846.7	N	NA
hg002_chr3_maternal_1850	POLQ	hg002_chr3_maternal_1850.1	N	NA
hg002_chr3_maternal_1852	ARGFX	hg002_chr3_maternal_1852.1	N	NA
hg002_chr3_maternal_1854	FBXO40	hg002_chr3_maternal_1854.1	N	NA
hg002_chr3_maternal_1855	HCLS1	hg002_chr3_maternal_1855.2	N	NA
hg002_chr3_maternal_1858	GOLGB1	hg002_chr3_maternal_1858.12	N	NA
hg002_chr3_maternal_1859	IQCB1	hg002_chr3_maternal_1859.3	N	NA
hg002_chr3_maternal_1860	EAF2	hg002_chr3_maternal_1860.3	N	NA
hg002_chr3_maternal_1861	SLC15A2	hg002_chr3_maternal_1861.3	N	NA
hg002_chr3_maternal_1862	ILDR1	hg002_chr3_maternal_1862.2	N	NA
hg002_chr3_maternal_1864	CD86	hg002_chr3_maternal_1864.3	N	NA
hg002_chr3_maternal_1865	CASR	hg002_chr3_maternal_1865.1	N	NA
hg002_chr3_maternal_1867	CSTA	hg002_chr3_maternal_1867.1	N	NA
hg002_chr3_maternal_1868	MIX23	hg002_chr3_maternal_1868.1	N	NA
hg002_chr3_maternal_1869	FAM162A	hg002_chr3_maternal_1869.1	N	NA
hg002_chr3_maternal_1870	WDR5B	hg002_chr3_maternal_1870.1	N	NA
hg002_chr3_maternal_1872	KPNA1	hg002_chr3_maternal_1872.1	N	NA
hg002_chr3_maternal_1875	PARP9	hg002_chr3_maternal_1875.7	N	NA
hg002_chr3_maternal_1876	DTX3L	hg002_chr3_maternal_1876.1	N	NA
hg002_chr3_maternal_1877	PARP15	hg002_chr3_maternal_1877.4	N	NA
hg002_chr3_maternal_1881	PARP14	hg002_chr3_maternal_1881.3	N	NA
hg002_chr3_maternal_1882	HSPBAP1	hg002_chr3_maternal_1882.3	N	NA
hg002_chr3_maternal_1884	SLC49A4	hg002_chr3_maternal_1884.1	N	NA
hg002_chr3_maternal_1886	SEMA5B	hg002_chr3_maternal_1886.12	N	NA
hg002_chr3_maternal_1887	PDIA5	hg002_chr3_maternal_1887.3	N	NA
hg002_chr3_maternal_1889	SEC22A	hg002_chr3_maternal_1889.1	N	NA
hg002_chr3_maternal_1890	ADCY5	hg002_chr3_maternal_1890.18	N	NA
hg002_chr3_maternal_1892	HACD2	hg002_chr3_maternal_1892.7	N	NA
hg002_chr3_maternal_1894	MYLK	hg002_chr3_maternal_1894.17	N	NA
hg002_chr3_maternal_1899	CCDC14	hg002_chr3_maternal_1899.20	N	NA
hg002_chr3_maternal_1900	ROPN1	hg002_chr3_maternal_1900.2	N	NA
hg002_chr3_maternal_1901	KALRN	hg002_chr3_maternal_1901.12	N	NA
hg002_chr3_maternal_1910	UMPS	hg002_chr3_maternal_1910.2	N	NA
hg002_chr3_maternal_1913	ITGB5	hg002_chr3_maternal_1913.5	N	NA
hg002_chr3_maternal_1917	MUC13	hg002_chr3_maternal_1917.1	N	NA
hg002_chr3_maternal_1918	HEG1	hg002_chr3_maternal_1918.1	N	NA
hg002_chr3_maternal_1922	SLC12A8	hg002_chr3_maternal_1922.2	N	NA
hg002_chr3_maternal_1925	ZNF148	hg002_chr3_maternal_1925.4	N	NA
hg002_chr3_maternal_1932	SNX4	hg002_chr3_maternal_1932.1	N	NA
hg002_chr3_maternal_1933	OSBPL11	hg002_chr3_maternal_1933.1	N	NA
hg002_chr3_maternal_1954	ROPN1B	hg002_chr3_maternal_1954.2	N	NA
hg002_chr3_maternal_1955	SLC41A3	hg002_chr3_maternal_1955.14	N	NA
hg002_chr3_maternal_1958	ALDH1L1	hg002_chr3_maternal_1958.2	N	NA
hg002_chr3_maternal_1965	KLF15	hg002_chr3_maternal_1965.4	N	NA
hg002_chr3_maternal_1969	CFAP100	hg002_chr3_maternal_1969.9	N	NA
hg002_chr3_maternal_1971	ZXDC	hg002_chr3_maternal_1971.1	N	NA
hg002_chr3_maternal_1972	UROC1	hg002_chr3_maternal_1972.2	N	NA
hg002_chr3_maternal_1973	CHST13	hg002_chr3_maternal_1973.1	N	NA
hg002_chr3_maternal_1974	C3orf22	hg002_chr3_maternal_1974.5	N	NA
hg002_chr3_maternal_1977	TXNRD3	hg002_chr3_maternal_1977.2	N	NA
hg002_chr3_maternal_1981	CHCHD6	hg002_chr3_maternal_1981.2	N	NA
hg002_chr3_maternal_1983	PLXNA1	hg002_chr3_maternal_1983.1	N	NA
hg002_chr3_maternal_1984	C3orf56	hg002_chr3_maternal_1984.1	NA	NA
hg002_chr3_maternal_1988	PRR20G	hg002_chr3_maternal_1988.1	N	NA
hg002_chr3_maternal_1993	TPRA1	hg002_chr3_maternal_1993.1	N	NA
hg002_chr3_maternal_1996	MCM2	hg002_chr3_maternal_1996.1	N	NA
hg002_chr3_maternal_1998	PODXL2	hg002_chr3_maternal_1998.1	N	NA
hg002_chr3_maternal_1999	ABTB1	hg002_chr3_maternal_1999.2	N	NA
hg002_chr3_maternal_2000	MGLL	hg002_chr3_maternal_2000.7	N	NA
hg002_chr3_maternal_2005	KBTBD12	hg002_chr3_maternal_2005.1	N	NA
hg002_chr3_maternal_2008	SEC61A1	hg002_chr3_maternal_2008.3	N	NA
hg002_chr3_maternal_2009	RUVBL1	hg002_chr3_maternal_2009.7	N	NA
hg002_chr3_maternal_2013	EEFSEC	hg002_chr3_maternal_2013.4	N	NA
hg002_chr3_maternal_2016	DNAJB8	hg002_chr3_maternal_2016.1	N	NA
hg002_chr3_maternal_2018	GATA2	hg002_chr3_maternal_2018.3	N	NA
hg002_chr3_maternal_2024	RPN1	hg002_chr3_maternal_2024.1	N	NA
hg002_chr3_maternal_2027	RAB7A	hg002_chr3_maternal_2027.1	N	NA
hg002_chr3_maternal_2039	ACAD9	hg002_chr3_maternal_2039.2	N	NA
hg002_chr3_maternal_2040	CFAP92	hg002_chr3_maternal_2040.1	N	NA
hg002_chr3_maternal_2041	EFCC1	hg002_chr3_maternal_2041.6	N	NA
hg002_chr3_maternal_2043	GP9	hg002_chr3_maternal_2043.2	N	NA
hg002_chr3_maternal_2045	RAB43	hg002_chr3_maternal_2045.5	N	NA
hg002_chr3_maternal_2047	ISY1	hg002_chr3_maternal_2047.2	N	NA
hg002_chr3_maternal_2048	CNBP	hg002_chr3_maternal_2048.6	N	NA
hg002_chr3_maternal_2052	COPG1	hg002_chr3_maternal_2052.1	N	NA
hg002_chr3_maternal_2054	HMCES	hg002_chr3_maternal_2054.3	N	NA
hg002_chr3_maternal_2055	H1-10	hg002_chr3_maternal_2055.1	N	NA
hg002_chr3_maternal_2062	EFCAB12	hg002_chr3_maternal_2062.1	N	NA
hg002_chr3_maternal_2063	MBD4	hg002_chr3_maternal_2063.1	N	NA
hg002_chr3_maternal_2064	IFT122	hg002_chr3_maternal_2064.18	N	NA
hg002_chr3_maternal_2065	RHO	hg002_chr3_maternal_2065.1	N	NA
hg002_chr3_maternal_2066	H1-8	hg002_chr3_maternal_2066.1	N	NA
hg002_chr3_maternal_2067	PLXND1	hg002_chr3_maternal_2067.2	N	NA
hg002_chr3_maternal_2070	TMCC1	hg002_chr3_maternal_2070.7	N	NA
hg002_chr3_maternal_2075	TRH	hg002_chr3_maternal_2075.1	N	NA
hg002_chr3_maternal_2079	ALG1L2	hg002_chr3_maternal_2079.2	N	NA
hg002_chr3_maternal_2096	COL6A5	hg002_chr3_maternal_2096.3	N	NA
hg002_chr3_maternal_2097	COL6A6	hg002_chr3_maternal_2097.7	N	NA
hg002_chr3_maternal_2098	PIK3R4	hg002_chr3_maternal_2098.1	N	NA
hg002_chr3_maternal_2104	ATP2C1	hg002_chr3_maternal_2104.9	N	NA
hg002_chr3_maternal_2107	ASTE1	hg002_chr3_maternal_2107.2	N	NA
hg002_chr3_maternal_2108	NEK11	hg002_chr3_maternal_2108.31	N	NA
hg002_chr3_maternal_2113	NUDT16	hg002_chr3_maternal_2113.3	N	NA
hg002_chr3_maternal_2116	MRPL3	hg002_chr3_maternal_2116.1	N	NA
hg002_chr3_maternal_2120	CPNE4	hg002_chr3_maternal_2120.5	N	NA
hg002_chr3_maternal_2130	ACP3	hg002_chr3_maternal_2130.1	N	NA
hg002_chr3_maternal_2134	DNAJC13	hg002_chr3_maternal_2134.2	N	NA
hg002_chr3_maternal_2137	ACAD11	hg002_chr3_maternal_2137.1	N	NA
hg002_chr3_maternal_2138	ACKR4	hg002_chr3_maternal_2138.1	N	NA
hg002_chr3_maternal_2140	UBA5	hg002_chr3_maternal_2140.6	N	NA
hg002_chr3_maternal_2141	NPHP3	hg002_chr3_maternal_2141.1	N	NA
hg002_chr3_maternal_2144	TMEM108	hg002_chr3_maternal_2144.2	N	NA
hg002_chr3_maternal_2147	BFSP2	hg002_chr3_maternal_2147.2	N	NA
hg002_chr3_maternal_2150	CDV3	hg002_chr3_maternal_2150.3	N	NA
hg002_chr3_maternal_2152	TOPBP1	hg002_chr3_maternal_2152.2	N	NA
hg002_chr3_maternal_2154	TF	hg002_chr3_maternal_2154.2	N	NA
hg002_chr3_maternal_2159	SRPRB	hg002_chr3_maternal_2159.2	N	NA
hg002_chr3_maternal_2161	RAB6B	hg002_chr3_maternal_2161.1	N	NA
hg002_chr3_maternal_2163	SLCO2A1	hg002_chr3_maternal_2163.1	N	NA
hg002_chr3_maternal_2166	RYK	hg002_chr3_maternal_2166.2	N	NA
hg002_chr3_maternal_2171	AMOTL2	hg002_chr3_maternal_2171.3	N	NA
hg002_chr3_maternal_2176	ANAPC13	hg002_chr3_maternal_2176.3	N	NA
hg002_chr3_maternal_2177	CEP63	hg002_chr3_maternal_2177.20	N	NA
hg002_chr3_maternal_2179	KY	hg002_chr3_maternal_2179.3	N	NA
hg002_chr3_maternal_2182	EPHB1	hg002_chr3_maternal_2182.1	N	NA
hg002_chr3_maternal_2189	PPP2R3A	hg002_chr3_maternal_2189.3	N	NA
hg002_chr3_maternal_2191	MSL2	hg002_chr3_maternal_2191.4	N	NA
hg002_chr3_maternal_2194	PCCB	hg002_chr3_maternal_2194.2	N	NA
hg002_chr3_maternal_2195	STAG1	hg002_chr3_maternal_2195.7	N	NA
hg002_chr3_maternal_2201	SLC35G2	hg002_chr3_maternal_2201.3	N	NA
hg002_chr3_maternal_2203	NCK1	hg002_chr3_maternal_2203.1	N	NA
hg002_chr3_maternal_2206	IL20RB	hg002_chr3_maternal_2206.1	N	NA
hg002_chr3_maternal_2211	SOX14	hg002_chr3_maternal_2211.1	N	NA
hg002_chr3_maternal_2214	CLDN18	hg002_chr3_maternal_2214.2	N	NA
hg002_chr3_maternal_2217	DZIP1L	hg002_chr3_maternal_2217.3	N	NA
hg002_chr3_maternal_2219	A4GNT	hg002_chr3_maternal_2219.1	N	NA
hg002_chr3_maternal_2220	DBR1	hg002_chr3_maternal_2220.1	N	NA
hg002_chr3_maternal_2221	ARMC8	hg002_chr3_maternal_2221.11	N	NA
hg002_chr3_maternal_2222	NME9	hg002_chr3_maternal_2222.4	N	NA
hg002_chr3_maternal_2224	MRAS	hg002_chr3_maternal_2224.4	N	NA
hg002_chr3_maternal_2225	ESYT3	hg002_chr3_maternal_2225.4	N	NA
hg002_chr3_maternal_2226	CEP70	hg002_chr3_maternal_2226.5	N	NA
hg002_chr3_maternal_2227	FAIM	hg002_chr3_maternal_2227.2	N	NA
hg002_chr3_maternal_2229	PIK3CB	hg002_chr3_maternal_2229.13	N	NA
hg002_chr3_maternal_2236	FOXL2	hg002_chr3_maternal_2236.1	N	NA
hg002_chr3_maternal_2237	FOXL2NB	hg002_chr3_maternal_2237.2	N	NA
hg002_chr3_maternal_2238	PRR23A	hg002_chr3_maternal_2238.1	N	NA
hg002_chr3_maternal_2239	PRR23B	hg002_chr3_maternal_2239.1	N	NA
hg002_chr3_maternal_2240	PRR23C	hg002_chr3_maternal_2240.1	N	NA
hg002_chr3_maternal_2246	MRPS22	hg002_chr3_maternal_2246.2	N	NA
hg002_chr3_maternal_2247	COPB2	hg002_chr3_maternal_2247.3	N	NA
hg002_chr3_maternal_2250	RBP2	hg002_chr3_maternal_2250.1	N	NA
hg002_chr3_maternal_2252	RBP1	hg002_chr3_maternal_2252.2	N	NA
hg002_chr3_maternal_2253	NMNAT3	hg002_chr3_maternal_2253.16	N	NA
hg002_chr3_maternal_2258	CLSTN2	hg002_chr3_maternal_2258.1	N	NA
hg002_chr3_maternal_2264	TRIM42	hg002_chr3_maternal_2264.2	N	NA
hg002_chr3_maternal_2266	SLC25A36	hg002_chr3_maternal_2266.2	N	NA
hg002_chr3_maternal_2267	SPSB4	hg002_chr3_maternal_2267.3	N	NA
hg002_chr3_maternal_2268	PXYLP1	hg002_chr3_maternal_2268.1	N	NA
hg002_chr3_maternal_2272	ZBTB38	hg002_chr3_maternal_2272.41	N	NA
hg002_chr3_maternal_2275	RASA2	hg002_chr3_maternal_2275.4	N	NA
hg002_chr3_maternal_2280	RNF7	hg002_chr3_maternal_2280.3	N	NA
hg002_chr3_maternal_2281	GRK7	hg002_chr3_maternal_2281.2	N	NA
hg002_chr3_maternal_2284	ATP1B3	hg002_chr3_maternal_2284.1	N	NA
hg002_chr3_maternal_2287	TFDP2	hg002_chr3_maternal_2287.17	N	NA
hg002_chr3_maternal_2290	GK5	hg002_chr3_maternal_2290.3	N	NA
hg002_chr3_maternal_2291	XRN1	hg002_chr3_maternal_2291.2	N	NA
hg002_chr3_maternal_2294	ATR	hg002_chr3_maternal_2294.1	N	NA
hg002_chr3_maternal_2300	PLS1	hg002_chr3_maternal_2300.1	N	NA
hg002_chr3_maternal_2302	TRPC1	hg002_chr3_maternal_2302.6	N	NA
hg002_chr3_maternal_2304	PCOLCE2	hg002_chr3_maternal_2304.1	N	NA
hg002_chr3_maternal_2308	PAQR9	hg002_chr3_maternal_2308.3	N	NA
hg002_chr3_maternal_2311	U2SURP	hg002_chr3_maternal_2311.1	N	NA
hg002_chr3_maternal_2313	CHST2	hg002_chr3_maternal_2313.1	N	NA
hg002_chr3_maternal_2316	SLC9A9	hg002_chr3_maternal_2316.2	N	NA
hg002_chr3_maternal_2324	DIPK2A	hg002_chr3_maternal_2324.2	N	NA
hg002_chr3_maternal_2337	PLOD2	hg002_chr3_maternal_2337.4	N	NA
hg002_chr3_maternal_2339	PLSCR4	hg002_chr3_maternal_2339.8	N	NA
hg002_chr3_maternal_2341	PLSCR2	hg002_chr3_maternal_2341.15	N	NA
hg002_chr3_maternal_2342	PLSCR1	hg002_chr3_maternal_2342.3	N	NA
hg002_chr3_maternal_2344	PLSCR5	hg002_chr3_maternal_2344.2	N	NA
hg002_chr3_maternal_2350	ZIC4	hg002_chr3_maternal_2350.6	N	NA
hg002_chr3_maternal_2352	ZIC1	hg002_chr3_maternal_2352.1	N	NA
hg002_chr3_maternal_2367	AGTR1	hg002_chr3_maternal_2367.1	N	NA
hg002_chr3_maternal_2369	CPB1	hg002_chr3_maternal_2369.1	N	NA
hg002_chr3_maternal_2370	CPA3	hg002_chr3_maternal_2370.1	N	NA
hg002_chr3_maternal_2373	GYG1	hg002_chr3_maternal_2373.3	N	NA
hg002_chr3_maternal_2374	HLTF	hg002_chr3_maternal_2374.3	N	NA
hg002_chr3_maternal_2377	HPS3	hg002_chr3_maternal_2377.5	N	NA
hg002_chr3_maternal_2378	CP	hg002_chr3_maternal_2378.5	N	NA
hg002_chr3_maternal_2382	TM4SF18	hg002_chr3_maternal_2382.2	N	NA
hg002_chr3_maternal_2384	TM4SF1	hg002_chr3_maternal_2384.1	N	NA
hg002_chr3_maternal_2390	TM4SF4	hg002_chr3_maternal_2390.1	N	NA
hg002_chr3_maternal_2392	WWTR1	hg002_chr3_maternal_2392.2	N	NA
hg002_chr3_maternal_2396	COMMD2	hg002_chr3_maternal_2396.1	N	NA
hg002_chr3_maternal_2397	ANKUB1	hg002_chr3_maternal_2397.2	N	NA
hg002_chr3_maternal_2399	RNF13	hg002_chr3_maternal_2399.13	N	NA
hg002_chr3_maternal_2402	PFN2	hg002_chr3_maternal_2402.2	N	NA
hg002_chr3_maternal_2420	TSC22D2	hg002_chr3_maternal_2420.4	N	NA
hg002_chr3_maternal_2421	SERP1	hg002_chr3_maternal_2421.1	N	NA
hg002_chr3_maternal_2422	EIF2A	hg002_chr3_maternal_2422.5	N	NA
hg002_chr3_maternal_2424	SELENOT	hg002_chr3_maternal_2424.1	N	NA
hg002_chr3_maternal_2426	ERICH6	hg002_chr3_maternal_2426.2	N	NA
hg002_chr3_maternal_2430	SIAH2	hg002_chr3_maternal_2430.1	N	NA
hg002_chr3_maternal_2433	MINDY4B	hg002_chr3_maternal_2433.1	N	NA
hg002_chr3_maternal_2435	CLRN1	hg002_chr3_maternal_2435.3	N	NA
hg002_chr3_maternal_2438	MED12L	hg002_chr3_maternal_2438.9	N	NA
hg002_chr3_maternal_2440	GPR171	hg002_chr3_maternal_2440.4	N	NA
hg002_chr3_maternal_2441	P2RY14	hg002_chr3_maternal_2441.3	N	NA
hg002_chr3_maternal_2443	GPR87	hg002_chr3_maternal_2443.1	N	NA
hg002_chr3_maternal_2444	P2RY13	hg002_chr3_maternal_2444.1	N	NA
hg002_chr3_maternal_2445	P2RY12	hg002_chr3_maternal_2445.2	N	NA
hg002_chr3_maternal_2446	IGSF10	hg002_chr3_maternal_2446.7	N	NA
hg002_chr3_maternal_2451	AADACL2	hg002_chr3_maternal_2451.1	N	NA
hg002_chr3_maternal_2454	AADAC	hg002_chr3_maternal_2454.1	N	NA
hg002_chr3_maternal_2455	SUCNR1	hg002_chr3_maternal_2455.1	N	NA
hg002_chr3_maternal_2459	MBNL1	hg002_chr3_maternal_2459.70	N	NA
hg002_chr3_maternal_2466	P2RY1	hg002_chr3_maternal_2466.1	N	NA
hg002_chr3_maternal_2471	RAP2B	hg002_chr3_maternal_2471.1	N	NA
hg002_chr3_maternal_2482	ARHGEF26	hg002_chr3_maternal_2482.3	N	NA
hg002_chr3_maternal_2484	DHX36	hg002_chr3_maternal_2484.2	N	NA
hg002_chr3_maternal_2486	GPR149	hg002_chr3_maternal_2486.1	N	NA
hg002_chr3_maternal_2493	MME	hg002_chr3_maternal_2493.8	N	NA
hg002_chr3_maternal_2495	STRIT1	hg002_chr3_maternal_2495.1	N	NA
hg002_chr3_maternal_2501	PLCH1	hg002_chr3_maternal_2501.13	N	NA
hg002_chr3_maternal_2506	C3orf33	hg002_chr3_maternal_2506.1	N	NA
hg002_chr3_maternal_2507	SLC33A1	hg002_chr3_maternal_2507.1	N	NA
hg002_chr3_maternal_2509	GMPS	hg002_chr3_maternal_2509.2	N	NA
hg002_chr3_maternal_2515	KCNAB1	hg002_chr3_maternal_2515.4	N	NA
hg002_chr3_maternal_2520	SSR3	hg002_chr3_maternal_2520.4	N	NA
hg002_chr3_maternal_2522	TIPARP	hg002_chr3_maternal_2522.2	N	NA
hg002_chr3_maternal_2526	LEKR1	hg002_chr3_maternal_2526.2	N	NA
hg002_chr3_maternal_2533	CCNL1	hg002_chr3_maternal_2533.7	N	NA
hg002_chr3_maternal_2539	VEPH1	hg002_chr3_maternal_2539.9	N	NA
hg002_chr3_maternal_2540	PTX3	hg002_chr3_maternal_2540.1	N	NA
hg002_chr3_maternal_2543	SHOX2	hg002_chr3_maternal_2543.4	N	NA
hg002_chr3_maternal_2544	RSRC1	hg002_chr3_maternal_2544.3	N	NA
hg002_chr3_maternal_2550	MLF1	hg002_chr3_maternal_2550.11	N	NA
hg002_chr3_maternal_2552	GFM1	hg002_chr3_maternal_2552.14	N	NA
hg002_chr3_maternal_2553	LXN	hg002_chr3_maternal_2553.1	N	NA
hg002_chr3_maternal_2554	RARRES1	hg002_chr3_maternal_2554.1	N	NA
hg002_chr3_maternal_2557	MFSD1	hg002_chr3_maternal_2557.7	N	NA
hg002_chr3_maternal_2561	IQCJ	hg002_chr3_maternal_2561.1	N	NA
hg002_chr3_maternal_2563	SCHIP1	hg002_chr3_maternal_2563.3	N	NA
hg002_chr3_maternal_2572	IL12A	hg002_chr3_maternal_2572.4	N	NA
hg002_chr3_maternal_2576	C3orf80	hg002_chr3_maternal_2576.1	N	NA
hg002_chr3_maternal_2578	IFT80	hg002_chr3_maternal_2578.3	N	NA
hg002_chr3_maternal_2580	SMC4	hg002_chr3_maternal_2580.1	N	NA
hg002_chr3_maternal_2583	TRIM59	hg002_chr3_maternal_2583.1	N	NA
hg002_chr3_maternal_2586	KPNA4	hg002_chr3_maternal_2586.1	N	NA
hg002_chr3_maternal_2590	ARL14	hg002_chr3_maternal_2590.1	N	NA
hg002_chr3_maternal_2592	PPM1L	hg002_chr3_maternal_2592.2	N	NA
hg002_chr3_maternal_2593	B3GALNT1	hg002_chr3_maternal_2593.31	N	NA
hg002_chr3_maternal_2597	NMD3	hg002_chr3_maternal_2597.3	N	NA
hg002_chr3_maternal_2602	SPTSSB	hg002_chr3_maternal_2602.3	N	NA
hg002_chr3_maternal_2606	OTOL1	hg002_chr3_maternal_2606.1	N	NA
hg002_chr3_maternal_2624	SI	hg002_chr3_maternal_2624.2	N	NA
hg002_chr3_maternal_2626	SLITRK3	hg002_chr3_maternal_2626.1	N	NA
hg002_chr3_maternal_2628	BCHE	hg002_chr3_maternal_2628.1	N	NA
hg002_chr3_maternal_2643	ZBBX	hg002_chr3_maternal_2643.3	N	NA
hg002_chr3_maternal_2645	SERPINI2	hg002_chr3_maternal_2645.2	N	NA
hg002_chr3_maternal_2647	WDR49	hg002_chr3_maternal_2647.2	N	NA
hg002_chr3_maternal_2648	PDCD10	hg002_chr3_maternal_2648.1	N	NA
hg002_chr3_maternal_2650	SERPINI1	hg002_chr3_maternal_2650.1	N	NA
hg002_chr3_maternal_2655	GOLIM4	hg002_chr3_maternal_2655.3	N	NA
hg002_chr3_maternal_2665	MECOM	hg002_chr3_maternal_2665.36	N	NA
hg002_chr3_maternal_2674	ACTRT3	hg002_chr3_maternal_2674.1	N	NA
hg002_chr3_maternal_2676	MYNN	hg002_chr3_maternal_2676.2	N	NA
hg002_chr3_maternal_2677	LRRC34	hg002_chr3_maternal_2677.2	N	NA
hg002_chr3_maternal_2678	LRRIQ4	hg002_chr3_maternal_2678.2	N	NA
hg002_chr3_maternal_2679	LRRC31	hg002_chr3_maternal_2679.3	N	NA
hg002_chr3_maternal_2681	SAMD7	hg002_chr3_maternal_2681.1	N	NA
hg002_chr3_maternal_2684	SEC62	hg002_chr3_maternal_2684.1	N	NA
hg002_chr3_maternal_2685	GPR160	hg002_chr3_maternal_2685.1	N	NA
hg002_chr3_maternal_2690	PHC3	hg002_chr3_maternal_2690.2	N	NA
hg002_chr3_maternal_2694	PRKCI	hg002_chr3_maternal_2694.2	N	NA
hg002_chr3_maternal_2695	SKIL	hg002_chr3_maternal_2695.2	N	NA
hg002_chr3_maternal_2696	CLDN11	hg002_chr3_maternal_2696.1	N	NA
hg002_chr3_maternal_2698	SLC7A14	hg002_chr3_maternal_2698.1	N	NA
hg002_chr3_maternal_2705	RPL22L1	hg002_chr3_maternal_2705.1	N	NA
hg002_chr3_maternal_2706	EIF5A2	hg002_chr3_maternal_2706.1	N	NA
hg002_chr3_maternal_2709	SLC2A2	hg002_chr3_maternal_2709.3	N	NA
hg002_chr3_maternal_2710	TNIK	hg002_chr3_maternal_2710.8	N	NA
hg002_chr3_maternal_2716	PLD1	hg002_chr3_maternal_2716.8	N	NA
hg002_chr3_maternal_2718	TMEM212	hg002_chr3_maternal_2718.3	N	NA
hg002_chr3_maternal_2722	FNDC3B	hg002_chr3_maternal_2722.2	N	NA
hg002_chr3_maternal_2727	GHSR	hg002_chr3_maternal_2727.1	N	NA
hg002_chr3_maternal_2728	TNFSF10	hg002_chr3_maternal_2728.2	N	NA
hg002_chr3_maternal_2732	NCEH1	hg002_chr3_maternal_2732.4	N	NA
hg002_chr3_maternal_2736	ECT2	hg002_chr3_maternal_2736.10	N	NA
hg002_chr3_maternal_2741	SPATA16	hg002_chr3_maternal_2741.1	N	NA
hg002_chr3_maternal_2747	NLGN1	hg002_chr3_maternal_2747.10	N	NA
hg002_chr3_maternal_2755	NAALADL2	hg002_chr3_maternal_2755.13	N	NA
hg002_chr3_maternal_2781	TBL1XR1	hg002_chr3_maternal_2781.13	N	NA
hg002_chr3_maternal_2803	KCNMB2	hg002_chr3_maternal_2803.1	N	NA
hg002_chr3_maternal_2806	ZMAT3	hg002_chr3_maternal_2806.5	N	NA
hg002_chr3_maternal_2808	PIK3CA	hg002_chr3_maternal_2808.2	N	NA
hg002_chr3_maternal_2810	KCNMB3	hg002_chr3_maternal_2810.4	N	NA
hg002_chr3_maternal_2812	ZNF639	hg002_chr3_maternal_2812.3	N	NA
hg002_chr3_maternal_2813	MFN1	hg002_chr3_maternal_2813.1	N	NA
hg002_chr3_maternal_2814	GNB4	hg002_chr3_maternal_2814.3	N	NA
hg002_chr3_maternal_2817	ACTL6A	hg002_chr3_maternal_2817.1	N	NA
hg002_chr3_maternal_2819	MRPL47	hg002_chr3_maternal_2819.1	N	NA
hg002_chr3_maternal_2820	NDUFB5	hg002_chr3_maternal_2820.3	N	NA
hg002_chr3_maternal_2823	USP13	hg002_chr3_maternal_2823.1	N	NA
hg002_chr3_maternal_2825	PEX5L	hg002_chr3_maternal_2825.35	N	NA
hg002_chr3_maternal_2836	TTC14	hg002_chr3_maternal_2836.4	N	NA
hg002_chr3_maternal_2837	CCDC39	hg002_chr3_maternal_2837.1	N	NA
hg002_chr3_maternal_2846	FXR1	hg002_chr3_maternal_2846.3	N	NA
hg002_chr3_maternal_2847	DNAJC19	hg002_chr3_maternal_2847.1	N	NA
hg002_chr3_maternal_2853	SOX2	hg002_chr3_maternal_2853.1	N	NA
hg002_chr3_maternal_2869	ATP11B	hg002_chr3_maternal_2869.3	N	NA
hg002_chr3_maternal_2871	DCUN1D1	hg002_chr3_maternal_2871.2	N	NA
hg002_chr3_maternal_2874	MCCC1	hg002_chr3_maternal_2874.6	N	NA
hg002_chr3_maternal_2877	LAMP3	hg002_chr3_maternal_2877.1	N	NA
hg002_chr3_maternal_2879	MCF2L2	hg002_chr3_maternal_2879.3	N	NA
hg002_chr3_maternal_2881	B3GNT5	hg002_chr3_maternal_2881.1	N	NA
hg002_chr3_maternal_2889	KLHL6	hg002_chr3_maternal_2889.2	N	NA
hg002_chr3_maternal_2894	KLHL24	hg002_chr3_maternal_2894.2	N	NA
hg002_chr3_maternal_2895	YEATS2	hg002_chr3_maternal_2895.11	N	NA
hg002_chr3_maternal_2897	MAP6D1	hg002_chr3_maternal_2897.1	N	NA
hg002_chr3_maternal_2898	PARL	hg002_chr3_maternal_2898.11	N	NA
hg002_chr3_maternal_2902	ABCC5	hg002_chr3_maternal_2902.2	N	NA
