gene_name	num_ref	chroms_ref	num_m	chroms_m	pat	num_p
ZNF239	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
NBPF11	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
KIFC2	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
IRF4	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
TRAPPC13	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
EMC9	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
PCDHGB6	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
LOC105375107	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
IL1RAPL2	1	chrX	1	chrX_MATERNAL	0	None
FRAT1	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
PCSK6	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
TTI1	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
TTC8	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
FCGR2B	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
GRPR	1	chrX	1	chrX_MATERNAL	0	None
SNX19	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
HS6ST3	1	chr13	1	chr13_MATERNAL	1	chr13_PATERNAL
RFXAP	1	chr13	1	chr13_MATERNAL	1	chr13_PATERNAL
BRIP1	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
GOLGA8R	2	chr15,chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
CSDE1	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
TRIM66	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
IL21R	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
USP9Y	1	chrY	0	None	1	chrY_PATERNAL
SLC4A9	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
TAS2R9	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
ZMYND10	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
ADAMTS2	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
HYLS1	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
FBXW12	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
GGPS1	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
TENT5D	1	chrX	1	chrX_MATERNAL	0	None
FGF2	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
SLITRK5	1	chr13	1	chr13_MATERNAL	1	chr13_PATERNAL
RPF1	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
SPAG5	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
DSP	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
RPH3AL	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
SPHKAP	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
MEAK7	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
PRDX1	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
SLC30A5	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
S100A7	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
CYBC1	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
YARS2	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
TSHZ1	1	chr18	1	chr18_MATERNAL	1	chr18_PATERNAL
DENND1B	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
RPRD2	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
GRIK5	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
EMD	1	chrX	1	chrX_MATERNAL	0	None
RBM44	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
RND3	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
SNW1	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
UBQLN3	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
CT45A9	1	chrX	1	chrX_MATERNAL	0	None
MINDY4B	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
VPS26B	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
TLK1	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
TBC1D31	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
ELN	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
ARHGEF6	1	chrX	1	chrX_MATERNAL	0	None
ZNF24	1	chr18	1	chr18_MATERNAL	1	chr18_PATERNAL
CHFR	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
FGF12	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
USP17L12	1	chr4	6	chr4_MATERNAL,chr4_MATERNAL,chr4_MATERNAL,chr4_MATERNAL,chr4_MATERNAL,chr4_MATERNAL	6	chr4_PATERNAL,chr4_PATERNAL,chr4_PATERNAL,chr4_PATERNAL,chr4_PATERNAL,chr4_PATERNAL
HNRNPA1L2	1	chr13	1	chr13_MATERNAL	1	chr13_PATERNAL
CCL28	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
OTUD7A	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
SELENOS	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
FAAH2	1	chrX	1	chrX_MATERNAL	0	None
CRYBA2	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
GABRD	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
LMOD2	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
CIPC	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
SLC66A2	1	chr18	1	chr18_MATERNAL	1	chr18_PATERNAL
ACSF3	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
LGALS4	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
RSBN1L	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
GCM1	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
C10orf53	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
FAM186B	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
REP15	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
SAR1A	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
NLRC3	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
TAFA2	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
DPEP1	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
GSTO1	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
SOCS3	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
EML1	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
SEC31B	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
PIGV	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
MT2A	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
SLC10A7	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
CRYBG1	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
ZNF641	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
HUS1	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
SPDYE6	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
C17orf58	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
OR2T7	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
CEACAM5	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
ZBTB6	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
TCEAL8	1	chrX	1	chrX_MATERNAL	0	None
KLHL12	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
SPICE1	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
C19orf18	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
LOC124900940	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
TNFRSF13B	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
WASL	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
SRBD1	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
IQCE	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
UGT1A3	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
B4GALT6	1	chr18	1	chr18_MATERNAL	1	chr18_PATERNAL
GAP43	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
DNPEP	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
SEMA3C	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
BIN2	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
HTN3	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
MYO1E	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
TRAPPC2	1	chrX	1	chrX_MATERNAL	0	None
HRAS	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
SPATA24	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
TLR7	1	chrX	1	chrX_MATERNAL	0	None
H2BC8	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
EIF4B	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
MMP10	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
CRLF1	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
TM6SF1	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
PPP1R9B	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
LTBP1	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
OR11H2	1	chr14	2	chr14_MATERNAL,chr14_MATERNAL	2	chr14_PATERNAL,chr14_PATERNAL
SOX11	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
LYZL4	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
RNASE11	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
CDY1	1	chrY	0	None	1	chrY_PATERNAL
SPSB3	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
GPR22	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
METTL25	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
LOC124903164	1	chr13	1	chr13_MATERNAL	1	chr13_PATERNAL
TPM1	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
BEGAIN	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
RBPMS2	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
CD244	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
NAIP	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
RAD21	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
PGLYRP1	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
TRPM8	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
PDK2	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
NUDT22	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
DCP1A	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
PLEC	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
HPF1	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
C10orf143	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
BTBD16	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
LOC107987372	3	chr13,chr14,chr21	3	chr14_MATERNAL,chr21_MATERNAL,chr13_MATERNAL	5	chr21_PATERNAL,chr13_PATERNAL,chr14_PATERNAL,chr14_PATERNAL,chr14_PATERNAL
IKZF5	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
USP54	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
SPEN	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
C2orf78	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
IRAK1BP1	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
APPL1	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
PLPPR5	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
IL12A	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
ZNF660	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
CACNA1E	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
POLB	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
LMTK2	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
C6orf120	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
SRGAP2	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
MRPL36	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
GPALPP1	1	chr13	1	chr13_MATERNAL	1	chr13_PATERNAL
CORO7-PAM16	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
HRC	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
ZSCAN16	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
ZFP90	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
OR10D3	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
SYNE2	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
UHRF1BP1L	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
URGCP	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
DMC1	1	chr22	1	chr22_MATERNAL	1	chr22_PATERNAL
GKN1	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
PIEZO1	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
ZWINT	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
ZSWIM6	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
HPCA	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
MCOLN1	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
YWHAB	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
TRPA1	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
CD1B	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
WDR70	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
NBAS	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
ABHD5	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
OSM	1	chr22	1	chr22_MATERNAL	1	chr22_PATERNAL
ARPC5	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
PTP4A2	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
LOC124901041	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
GRAMD1A	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
MCIDAS	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
MMAB	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
THUMPD1	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
NIPBL	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
STKLD1	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
PRPF38B	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
SPP1	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
HSPA13	1	chr21	1	chr21_MATERNAL	1	chr21_PATERNAL
NDUFB7	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
MRPL2	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
SLIT3	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
MAML3	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
OR5I1	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
CTSS	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
ACTR3C	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
FILIP1	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
WRAP73	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
GP1BB	1	chr22	1	chr22_MATERNAL	1	chr22_PATERNAL
HCAR1	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
EMC10	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
TCEAL6	1	chrX	1	chrX_MATERNAL	0	None
SPDYE3	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
C5orf63	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
CFAP251	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
F13A1	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
NBDY	1	chrX	1	chrX_MATERNAL	0	None
FAAP100	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
ZNF334	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
NXPH1	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
PDCD6	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
PRAG1	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
GSC2	1	chr22	1	chr22_MATERNAL	1	chr22_PATERNAL
UNG	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
MAP2K4	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
MYL6	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
SEZ6L2	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
NCEH1	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
SEL1L2	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
DNAJB9	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
HTR6	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
KAT8	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
PPP2R2A	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
ZNF222	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
CNPPD1	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
GATA6	1	chr18	1	chr18_MATERNAL	1	chr18_PATERNAL
RPS12	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
GAST	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
IFT22	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
PTPRH	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
PMM2	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
GPAT2	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
OAS2	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
TMED4	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
NLRP3	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
AP1S3	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
SBNO2	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
EEF1A1	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
LGI4	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
KIF5B	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
THBS3	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
ADAMDEC1	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
DEFB134	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
INPPL1	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
CXCL2	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
CYTH4	1	chr22	1	chr22_MATERNAL	1	chr22_PATERNAL
FOXP4	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
SLCO1A2	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
SHH	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
GOLGA6A	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
C11orf42	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
PPP1R16B	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
AP5S1	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
LOC124901820	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
FNDC4	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
CRYGS	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
SNTG2	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
RILPL2	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
FAM184B	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
IQCJ	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
GIPC2	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
CDH6	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
PHOSPHO2	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
NCLN	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
NMRK1	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
MSANTD5	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
KLHDC7A	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
CCER1	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
TNFRSF14	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
XAF1	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
GCSH	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
GJA5	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
ARHGAP20	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
GALNT8	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
GFPT1	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
PSKH2	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
AKR1C8	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
NPFFR1	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
NARS1	1	chr18	1	chr18_MATERNAL	1	chr18_PATERNAL
GOLT1A	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
INTS12	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
LAMC3	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
SLC7A13	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
PLEKHJ1	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
CFLAR	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
ABHD14A	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
VSIG2	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
CAPG	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
RNF152	1	chr18	1	chr18_MATERNAL	1	chr18_PATERNAL
FAM24B	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
VTCN1	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
WDR72	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
CCKAR	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
CCKBR	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
ASTE1	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
MRPL22	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
SOX10	1	chr22	1	chr22_MATERNAL	1	chr22_PATERNAL
ASPM	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
TEX46	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
KISS1R	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
SMIM36	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
MED17	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
NR1I2	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
GAN	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
OXA1L	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
KRT78	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
C18orf63	1	chr18	1	chr18_MATERNAL	1	chr18_PATERNAL
CTF1	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
ANKLE1	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
PRPF39	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
MPV17L	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
TMEM88	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
FAM133A	1	chrX	1	chrX_MATERNAL	0	None
CS	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
AGA	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
CFAP52	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
LOC105372204	1	chr18	1	chr18_MATERNAL	1	chr18_PATERNAL
R3HDM2	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
TDRD6	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
TBC1D20	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
KCNQ5	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
TRPC6	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
NAA40	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
FGFBP1	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
SFR1	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
S100A9	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
KIF24	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
UQCRB	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
NHS	1	chrX	1	chrX_MATERNAL	0	None
CKS1B	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
OR4K14	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
SPAG9	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
SSX2B	1	chrX	1	chrX_MATERNAL	0	None
BAD	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
PYGO1	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
SERPINF2	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
PTGER4	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
NCOA2	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
TCERG1L	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
MANBAL	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
CCDC103	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
LOC124904333	1	chr18	1	chr18_MATERNAL	1	chr18_PATERNAL
RASA2	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
IRF2BP1	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
GJC3	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
HTATSF1	1	chrX	1	chrX_MATERNAL	0	None
FGL2	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
THOC1	1	chr18	1	chr18_MATERNAL	1	chr18_PATERNAL
LZTFL1	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
ACSS1	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
SARAF	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
